RMSE,Rsquared,MAE,Training_Size,Data
0.014641799529925389,0.7394205260061804,0.010597749608699334,258,Training
0.014934606779896751,0.7209032349612551,0.010756719697560858,272,Training
0.01488145831703505,0.7245465552963862,0.01081899258646298,287,Training
0.015472023886243682,0.6459610705418011,0.011274727125066022,71,Testing
0.013945106929564488,0.7618057734641145,0.010253571595189429,86,Testing
0.012946774883745312,0.7233942797870476,0.009257672424312528,100,Testing
0.01460639987803579,0.7061447574773703,0.01051133973168065,114,Testing
0.014081057539676867,0.6850296824055012,0.010285586183995348,129,Testing
0.013961301405184841,0.7599884598981084,0.010354488560109253,143,Testing
0.015241663316796246,0.6681680379940681,0.011219980858139765,157,Testing
0.015443478791429427,0.6753858062974258,0.01129328637874857,172,Testing
0.014708795101661202,0.7522410546336464,0.010512084471462449,186,Testing
0.014242871289482935,0.7301681399530568,0.010170359303048254,200,Testing
0.014290972466871046,0.7274223195447419,0.010402447712224911,215,Testing
0.013089782875722924,0.7529695456302471,0.009751874388994653,229,Testing
0.014459832329556357,0.7257402291583578,0.010608600047239184,243,Testing
0.01467494624547963,0.727625288913815,0.010672002080040231,258,Testing
0.014884797499464154,0.7124164627355962,0.010795374736704527,272,Testing
0.014846134212838513,0.7160550560201223,0.010842022805357347,287,Testing
0.012883300429276238,0.8045207385830596,0.008336028215773084,71,Training
0.013318886627769493,0.6695635208577799,0.008989366872496456,86,Training
0.012734624435515035,0.8099663899399089,0.008631263273507168,100,Training
0.013661940272739339,0.7537274272979319,0.009385841834504012,114,Training
0.01447874219369379,0.7126728598390597,0.010183011427640842,129,Training
0.014675049447559046,0.7146790954495743,0.01047778601510788,143,Training
0.014564909466490803,0.7332718827593108,0.010607582124394128,157,Training
0.013295299236698123,0.7657325374119139,0.009636071728153235,172,Training
0.013730686504440655,0.7600286673634106,0.009895604092020381,186,Training
0.015329162818647503,0.6690270557928107,0.010900953955124052,200,Training
0.014407754081644318,0.6932558876289013,0.010088971640793547,215,Training
0.01413577436686892,0.7057598546315811,0.009970601378682407,229,Training
0.014503214789447688,0.7065116214353665,0.01053895355235541,243,Training
0.014673506238132157,0.7125746523553488,0.01044488543938165,258,Training
0.014566589321638866,0.7130887019771025,0.010415886304171212,272,Training
0.01462702029640654,0.7115542634345755,0.010558925386068254,287,Training
0.014821437146185485,0.7625403822916837,0.010380661065858101,71,Testing
0.015870741179154657,0.6302490949637066,0.011191497546868023,86,Testing
0.01503842396553443,0.7570366887680132,0.01032555043462518,100,Testing
0.01536153457282766,0.7172269468622653,0.01081400585491912,114,Testing
0.015690871510361224,0.694348436577065,0.011238676642348292,129,Testing
0.015539262472135038,0.7084334296875466,0.011256770551688089,143,Testing
0.015069842131755806,0.7334163943661735,0.011146676492917899,157,Testing
0.014155148498515943,0.7531484003983763,0.010453338959055723,172,Testing
0.014563569151756415,0.7476139501436758,0.010596738929931909,186,Testing
0.015964579750061842,0.6690526217526298,0.011461509390952323,200,Testing
0.014996638813986041,0.6943855945155699,0.010642031498509941,215,Testing
0.014849687758940371,0.6966541698155777,0.010511476966147962,229,Testing
0.014952025057924744,0.7062077195399242,0.010967405258746702,243,Testing
0.015145911132557812,0.7100339720469312,0.010889835325137546,258,Testing
0.014991225687198588,0.7116088228952796,0.010827748153367218,272,Testing
0.014969306502274331,0.7122076661493559,0.010907220158210086,287,Testing
0.013454815855543522,0.7480508608602761,0.009642270840804665,71,Training
0.015120022005389333,0.69411126101825,0.01037206887231484,86,Training
0.012396175826222747,0.846614710609508,0.008499863568553718,100,Training
0.012650702330706459,0.8222385980705502,0.0090696378278257,114,Training
0.015062204196531351,0.7491168015380618,0.010446129827041194,129,Training
0.014492928367508685,0.7341729472505828,0.010186005124984009,143,Training
0.01421850675883078,0.7463099356471589,0.010367234328826818,157,Training
0.0147032527691453,0.7310324840023159,0.01021936950242697,172,Training
0.014949547739244451,0.7410957086716717,0.010784318237535189,186,Training
0.01421238933400047,0.7478416468373863,0.01021921672025726,200,Training
0.015178278759000503,0.6860358409590827,0.010720906282423245,215,Training
0.01476175323875716,0.7204121196417769,0.010589610335854142,229,Training
0.014676128200189901,0.7258052597230699,0.010525736077847691,243,Training
0.01455617653723996,0.7339519253770012,0.010580160526882362,258,Training
0.014662395107122786,0.7277731554007563,0.010651665468133524,272,Training
0.014927056203868175,0.7215947261549756,0.010791228139017183,287,Training
0.014877650491184021,0.6738034722254634,0.011011158749409238,71,Testing
0.015083493374181741,0.6748177248500945,0.010721745634311748,86,Testing
0.014145477587728274,0.7801353245386861,0.009945175622059994,100,Testing
0.013879374428848627,0.77003288333363,0.009835644076476632,114,Testing
0.015605649378988761,0.7119921491951109,0.010987010798041518,129,Testing
0.015514111534083313,0.6783426984991172,0.010830537069081164,143,Testing
0.014705291670056448,0.7157107714858802,0.01066303086545545,157,Testing
0.014801225681708347,0.7164103984235475,0.010522745523959943,172,Testing
0.01513870062426724,0.722467215116452,0.01107463029587094,186,Testing
0.014296704901709445,0.735095260732846,0.0104086497920643,200,Testing
0.015255751868826072,0.6733616671802999,0.010840588483332456,215,Testing
0.015020898003507263,0.7017107636684096,0.010881597992172982,229,Testing
0.014739874909721952,0.7150945682723078,0.010637177800176367,243,Testing
0.014705626371784748,0.7199635434334843,0.010754256090819222,258,Testing
0.014768681033714162,0.715569333547475,0.010773558689399616,272,Testing
0.014988699805084747,0.7114386760832058,0.01088201996479487,287,Testing
0.00998797172919806,0.8393793097656878,0.006779948517389587,71,Training
0.01373957568991508,0.7109624895807652,0.010206029108124619,86,Training
0.01429502344588677,0.7473593935941194,0.009216368895316239,100,Training
0.015255018847382708,0.7010008141406885,0.010688739663633933,114,Training
0.013849233401675737,0.7604644594909711,0.009903379071999072,129,Training
0.013870574178343925,0.7516580323610829,0.009637070795989468,143,Training
0.014201306602080476,0.7240575966165744,0.010107164625722009,157,Training
0.014273881035697968,0.7554510004111621,0.010381182271894095,172,Training
0.014204474380178548,0.7185186142900294,0.010173357335399357,186,Training
0.012907824020033471,0.798983034163691,0.009503991864292271,200,Training
0.015018132216258523,0.723321484866649,0.010619457894372448,215,Training
0.014969507428050756,0.720680799941912,0.010649293844849382,229,Training
0.014196684304458758,0.7504629743747455,0.010512949637764054,243,Training
0.015034907142312702,0.7080150167191633,0.010723047808309778,258,Training
0.014720683006342898,0.7087121333757057,0.010689028657563973,272,Training
0.014820979660418603,0.7159822023327067,0.010753567876062332,287,Training
0.012789387274437057,0.7543056517169924,0.008892692660550887,71,Testing
0.014396346177520636,0.6977558310430483,0.0109408366809331,86,Testing
0.014893902281998309,0.7281842926827065,0.010087394486439725,100,Testing
0.015412290277629083,0.6956409937758622,0.011115970509684036,114,Testing
0.014732208841107,0.7282766143370942,0.010534683826994557,129,Testing
0.014421394769512635,0.7288397461555323,0.010220218135149528,143,Testing
0.014340100734571851,0.7222492039633204,0.010420410476537906,157,Testing
0.014328223912408438,0.7517023950657559,0.010528817440572153,172,Testing
0.014824146016858698,0.6985339169245252,0.0107802307492539,186,Testing
0.013396954420062036,0.7804731908072121,0.0099245560218153,200,Testing
0.015074876666647849,0.7195809226154984,0.010852125379811436,215,Testing
0.015020624173094578,0.7171901557773791,0.010812928154068521,229,Testing
0.014339652307384971,0.7429609386257633,0.010711009445857015,243,Testing
0.015111186064201176,0.7040281483035432,0.01089313026136865,258,Testing
0.014806169103741634,0.7060022884182061,0.010816571486375383,272,Testing
0.014860170254797453,0.7139454551096248,0.01086842503932369,287,Testing
0.015199789447408144,0.7632038792540712,0.011022177994738085,71,Training
0.016205105252568366,0.60524386486795545,0.010866233678142243,86,Training
0.012832435985606577,0.7664379259958711,0.008441959421024332,100,Training
0.01363455328372896,0.8067877677731321,0.00964615379046849,114,Training
0.013103468295464065,0.7812335734481297,0.00882812028433245,129,Training
0.01332468170575528,0.7373829873226658,0.009702054704184417,143,Training
0.014381271994840187,0.7053196601420192,0.009939813430409908,157,Training
0.01427765958274334,0.7385325555498726,0.01008646116332006,172,Training
0.014748399359092296,0.7382177488422094,0.010846235842375034,186,Training
0.014343084362971934,0.7520726197055235,0.010295227151753123,200,Training
0.014282567898621404,0.7422923048312957,0.010257972202615519,215,Training
0.01447735950811121,0.7165101031682952,0.010693076779103094,229,Training
0.014562946847385426,0.7180810222144342,0.010774571619625185,243,Training
0.014446303366754197,0.7179946983401029,0.010459600528490319,258,Training
0.014813620941096237,0.7203631170054235,0.01093066394621249,272,Training
0.014753717973395383,0.7218350440319016,0.010806890619784387,287,Training
0.01651879816193847,0.705150016852069,0.012060121394797677,71,Testing
0.016447619252499504,0.6084222320501392,0.011168370849767411,86,Testing
0.014380317308924105,0.7055182651958155,0.009818696821230785,100,Testing
0.015353742380494253,0.744812621659523,0.010742840703897194,114,Testing
0.013831947715666796,0.7550162393661757,0.009750776663350356,129,Testing
0.014444706908361594,0.6983059839171992,0.010421558759897519,143,Testing
0.015457549881378796,0.6633131095478553,0.01091026609907934,157,Testing
0.01438611417025095,0.7318660954829531,0.01040473091661405,172,Testing
0.01503306297201809,0.7226690193933711,0.011088591575372305,186,Testing
0.014404972595698944,0.7461959716484011,0.010509378044530547,200,Testing
0.014773724477948459,0.7201932921105488,0.010663390139899325,215,Testing
0.014681039110424765,0.7079534574267885,0.01091347372739628,229,Testing
0.014595531228578148,0.7163654682705117,0.010949921964975098,243,Testing
0.014533626062499038,0.7149689628728552,0.010652168451366411,258,Testing
0.014851302780771073,0.71685724905659165,0.011031739510451324,272,Testing
0.014875873467224195,0.7149187711050499,0.01097561472995084,287,Testing
0.011697160744763443,0.8296595815696035,0.008158057491713236,71,Training
0.013673697232814579,0.773072382760786,0.009059434930936203,86,Training
0.014157611941920821,0.7606061254381855,0.010372459531258501,100,Training
0.013139608735410924,0.7544751698174607,0.008959087824397787,114,Training
0.012777076732794193,0.7609105755233264,0.009282463136734108,129,Training
0.01482680643429424,0.7630147311596411,0.010651408822312336,143,Training
0.014635717488468671,0.7560062147078321,0.01071097236760549,157,Training
0.014799553622469604,0.7115485265232799,0.010767661869793575,172,Training
0.01375170403442537,0.7816199107804146,0.00964369085115972,186,Training
0.013831018450941738,0.7650185683238242,0.009989577539377131,200,Training
0.013995569391463,0.7532951501337403,0.009837257975034425,215,Training
0.014033147079638434,0.7131479673205515,0.009969440298379002,229,Training
0.014534294491660212,0.7352971978255642,0.010523986841155191,243,Training
0.014759928216565014,0.7229725642667519,0.010636914956651882,258,Training
0.014528639895012808,0.7294986754644639,0.010713887709351758,272,Training
0.014443541891085132,0.7359604563530202,0.01059059127733966,287,Training
0.015480174285914292,0.7071197933530727,0.010515032551350348,71,Testing
0.015533779846736503,0.6987745556783659,0.010628367047416773,86,Testing
0.015611679439878963,0.7018242140573109,0.011244781032602411,100,Testing
0.015388322623591896,0.6777974810760474,0.010486059709648573,114,Testing
0.014219301745285726,0.7082898713786265,0.010274609789974697,129,Testing
0.015729856664894442,0.7245336590216219,0.011279474451000079,143,Testing
0.015375749837256402,0.7247125424472564,0.011305616986437946,157,Testing
0.01544091273998515,0.6851362450034293,0.011243643258346685,172,Testing
0.014497156258356984,0.7544439776428289,0.01025999503644508,186,Testing
0.014487075564446552,0.7409521108810789,0.010448344436811302,200,Testing
0.014666806627167104,0.7290301932082037,0.010290075035935538,215,Testing
0.014714691272060315,0.688932759099595,0.010499242811211217,229,Testing
0.015038024810251464,0.7157666865875556,0.010847737636300994,243,Testing
0.015276678988201207,0.7020486184585953,0.010989222281409724,258,Testing
0.014998966635289197,0.7113140915538508,0.01102843142274584,272,Testing
0.014890496914448182,0.7183770221919408,0.010896548885101567,287,Testing
0.011836608201816567,0.7516387202178862,0.00871673617535329,71,Training
0.012979043066182817,0.7506411991873969,0.00850902698802402,86,Training
0.01336808336367989,0.7757420676819172,0.009336315957112446,100,Training
0.013604392491996877,0.7622351803186755,0.009487495250172132,114,Training
0.012971474294362597,0.7743059196044685,0.009331446117033175,129,Training
0.012606537497119038,0.7669745547300214,0.008804938560228178,143,Training
0.013778254920944037,0.7505511065482994,0.009747287143051708,157,Training
0.013805129451757436,0.7277327558701258,0.009336859076578424,172,Training
0.013216458379275257,0.78116654796649,0.009689254112082383,186,Training
0.013861821920260793,0.7613573423976201,0.010227709985374756,200,Training
