Model,Metric,dataset,Data,Intercept,Mtry,Ncomp,C,Mean_Degree,Mean_Scale,Mean_Sigma,Mean_Performance,Std_Dev_Performance,Range_Performance,N,Splitting
PLS,RMSE,base_training,Spectra,NA,NA,137,NA,NA,NA,NA,19.830598416466888,24.739090661319878,76.98615314660896,20,Random
PLS,RMSE,sq_training,Spectra,NA,NA,138,NA,NA,NA,NA,5.805610574064699,14.574964791042285,49.10831115722218,20,Random
PLS,RMSE,std_training,Spectra,NA,NA,137,NA,NA,NA,NA,4.652707426527493,12.267988308590342,52.03338024828353,20,Random
PLS,RMSE,abs_training,Spectra,NA,NA,138,NA,NA,NA,NA,3.4614747092216844,6.937979661491401,28.651176681561815,20,Random
PLS,RMSE,max_training,Spectra,NA,NA,136,NA,NA,NA,NA,2.5113852188492256,4.859043514637711,20.324229385377432,20,Random
PLS,RMSE,base_training,Spectra,NA,NA,136,NA,NA,NA,NA,1.6091456010530931,1.8518781383639975,5.401282428575695,20,Random
PLS,Spearman_R,base_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.7704005145409738,0.05463315146741645,0.20755765490414002,20,Random
PLS,Spearman_R,base_training,Spectra,NA,NA,17,NA,NA,NA,NA,0.7689681672628905,0.052965198841013326,0.2023339816615728,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.767963720367576,0.055938461528239926,0.21428174492914687,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,83.167,NA,NA,NA,0.766988492520319,0.05194097946427153,0.2052792442345096,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,99.127,NA,NA,NA,0.7669343160917339,0.05168619070324686,0.20133370380661286,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,97.468,NA,NA,NA,0.766914872922755,0.05236810548025562,0.204834676298972,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,90.97200000000001,NA,NA,NA,0.7668592939207639,0.05148730066331315,0.2023339816615728,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,100.8,NA,NA,NA,0.7668315153540056,0.05188183254352731,0.20539038621839412,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,129.472,NA,NA,NA,0.7667815035265851,0.05233544444172449,0.21022506251736595,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,105.903,NA,NA,NA,0.7667551012061261,0.05222578919076861,0.21344818005001387,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,87.808,NA,NA,NA,0.7667342539774865,0.052340526508306236,0.20505696026674092,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,72.828,NA,NA,NA,0.766725920085206,0.05377942943723896,0.21222561822728547,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,74.263,NA,NA,NA,0.7666898036499784,0.053897768984490196,0.21222561822728547,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,125.69200000000001,NA,NA,NA,0.7666328513740994,0.05199630439676654,0.20761322589608233,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,120.12700000000001,NA,NA,NA,0.7666300594294015,0.052026791641970806,0.21344818005001387,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,80.143,NA,NA,NA,0.7665619872223783,0.05363570318177551,0.21278132814670747,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,92.575,NA,NA,NA,0.7664814110791175,0.05142439444340836,0.20166712975826617,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,70,NA,NA,NA,0.7664536146392935,0.05370227720174424,0.2157265907196444,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,107.632,NA,NA,NA,0.7664050067170095,0.05273004238887779,0.20794665184773553,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,118.3,NA,NA,NA,0.7663438836442343,0.052920148912562824,0.21355932203389838,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,68.607,NA,NA,NA,0.7662521667438699,0.053738395744300865,0.21522645179216449,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,133.308,NA,NA,NA,0.7662508022906783,0.05226329640026204,0.20739094192831353,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,116.48700000000001,NA,NA,NA,0.7662007769714698,0.05168442408668698,0.20972492358988604,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,104.188,NA,NA,NA,0.7661549332578528,0.051767349219467726,0.2051681022506251,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,71.407,NA,NA,NA,0.7661396406579958,0.05367194172498072,0.21539316476799109,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,95.82300000000001,NA,NA,NA,0.7660701876881413,0.05404286782250968,0.21989441511530972,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,77.175,NA,NA,NA,0.7660562875284577,0.053276545839627223,0.20777993887190882,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,135.247,NA,NA,NA,0.7660326769019483,0.05185572630695739,0.21328146707418727,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,111.132,NA,NA,NA,0.7659882249723458,0.05273380690797775,0.21278132814670758,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,112.903,NA,NA,NA,0.7659798916205371,0.052666956472747176,0.21194776326757436,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,109.375,NA,NA,NA,0.7659632176013814,0.05262952300580371,0.21183662128369007,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,61.852000000000004,NA,NA,NA,0.7659576393863817,0.05436221779030422,0.22078355098638514,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,89.383,NA,NA,NA,0.7659479242485691,0.051382702827567475,0.20238955265351488,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,75.712,NA,NA,NA,0.7659437580068925,0.05327419723287077,0.21111419838844125,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,81.648,NA,NA,NA,0.7659354235934148,0.05276797438811827,0.20794665184773564,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,86.247,NA,NA,NA,0.7659340388544655,0.05237749189870344,0.20539038621839412,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,78.652,NA,NA,NA,0.7659187516974637,0.05400994369598663,0.2153375937760491,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,64.512,NA,NA,NA,0.7659020679312047,0.053892284535211464,0.2155598777438178,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,59.248000000000005,NA,NA,NA,0.7658909507797312,0.05457430500491868,0.22033898305084754,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,57.967,NA,NA,NA,0.765888169952566,0.054771951397738446,0.22200611280911375,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,139.167,NA,NA,NA,0.7658868067345771,0.052893194599596155,0.20933592664629064,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,54.208,NA,NA,NA,0.7658367626351452,0.05432152447614828,0.22378438455126426,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,114.688,NA,NA,NA,0.7658103916217607,0.05277138385094086,0.21389274798555158,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,67.228,NA,NA,NA,0.7657603617473341,0.05371636739205004,0.2160600166712976,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,63.175000000000004,NA,NA,NA,0.7657353559783804,0.0543767926869394,0.21961656015559883,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,55.447,NA,NA,NA,0.7657325707890562,0.054609266094614604,0.22317310363990017,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,52.983000000000004,NA,NA,NA,0.7656603253919719,0.05473795630317094,0.22672964712420118,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,121.968,NA,NA,NA,0.7656381264492276,0.051490534994923,0.21166990830786336,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,56.7,NA,NA,NA,0.7656089224560927,0.05515922919746484,0.22545151430953048,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,51.772,NA,NA,NA,0.7656075337988817,0.055018496301951714,0.2283412058905252,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.7656061115189002,0.05882343660564703,0.21811614337315943,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,65.863,NA,NA,NA,0.7655825349784476,0.05400346971649876,0.2171158655181995,20,Random
PLS,Spearman_R,abs_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.7655741598970891,0.05299712185542664,0.19444290080577942,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,131.383,NA,NA,NA,0.7655255910214906,0.05315511566345766,0.21294804112253407,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,94.19200000000001,NA,NA,NA,0.7654950273811674,0.052317572171413626,0.2048902472909142,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,102.48700000000001,NA,NA,NA,0.765468630812549,0.052427388942205694,0.20911364267852173,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,84.7,NA,NA,NA,0.7654547280470868,0.05208009424505217,0.2046123923312031,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,60.543,NA,NA,NA,0.7654283201872512,0.05451655145435666,0.22022784106696303,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,123.82300000000001,NA,NA,NA,0.765258852943071,0.0521980208703436,0.21561544873576,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,137.20000000000002,NA,NA,NA,0.765031008710673,0.05119822941372947,0.20939149763823295,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,127.575,NA,NA,NA,0.7649657117721668,0.05203393685266566,0.21239233120311196,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,50.575,NA,NA,NA,0.7647586885375801,0.05473974196697421,0.2260072242289527,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,48.223,NA,NA,NA,0.7646683908677657,0.05489918997702974,0.2301194776326757,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,49.392,NA,NA,NA,0.7646669983310259,0.05469212874012314,0.2277854959711031,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,47.068,NA,NA,NA,0.7646267133572565,0.05517838275972265,0.23084190052792453,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,45.927,NA,NA,NA,0.7645766970132253,0.054844654465640595,0.2294526257293693,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,44.800000000000004,NA,NA,NA,0.7642252084432546,0.05477933869133976,0.2297860516810225,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.76411124174102,0.05756702291084613,0.2146707418727425,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,43.687,NA,NA,NA,0.7640320966791557,0.054799521127781914,0.2302861906085023,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,42.588,NA,NA,NA,0.7636403185223252,0.05495634845300469,0.2292303417616004,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.7635360802370774,0.057154473618021236,0.2286190608502362,20,Random
PLS,Spearman_R,sq_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.763454121285182,0.054293874593053904,0.20044456793553767,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,41.503,NA,NA,NA,0.7633180068076774,0.054789410618129065,0.2286746318421784,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.763254057317952,0.05936958786545052,0.22984162267296482,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.7632095871096641,0.05685439988248029,0.23473186996387885,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,40.432,NA,NA,NA,0.7629317899192165,0.054806313722076755,0.2290636287857739,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,35,NA,NA,NA,NA,0.762837278449183,0.05596968695449786,0.20716865796054473,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.7627011201964473,0.05467134905607848,0.19777716032231196,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,39.375,NA,NA,NA,0.7626275356308547,0.055015237915681615,0.2301194776326757,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.7622245893283843,0.059089418659565664,0.2287857738260628,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.7621968356023637,0.059288615147041625,0.23078632953598222,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,37.303,NA,NA,NA,0.7615716810514044,0.05465400141207529,0.2277299249791609,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,36,NA,NA,NA,NA,0.7615674699727343,0.05567308190013696,0.2037788274520702,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,37,NA,NA,NA,NA,0.7615466677939,0.05544448894551045,0.19849958321756034,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,35.287,NA,NA,NA,0.7615397255113637,0.05422485029066258,0.22584051125312588,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,38.332,NA,NA,NA,0.761527225879194,0.054876371566993695,0.2291747707696583,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.7614410510039712,0.06013610772730058,0.229119199777716,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7614410345201819,0.05575660770106779,0.2030564045568215,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,36.288000000000004,NA,NA,NA,0.761418860321739,0.05483049464212227,0.22750764101139198,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,34.300000000000004,NA,NA,NA,0.761179905828439,0.05420872209423291,0.22472909141428188,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,31.423000000000002,NA,NA,NA,0.7610006900163633,0.0551886061740749,0.22700750208391218,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,30.492,NA,NA,NA,0.7606255846626786,0.055919501022331515,0.2297860516810225,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,32.368,NA,NA,NA,0.7605755724684403,0.0551386565454025,0.22973048068908042,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,33.327,NA,NA,NA,0.7605380610645157,0.05486564655987155,0.2286746318421784,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.7604546746983993,0.058053669518952924,0.22406223951097537,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,29.575,NA,NA,NA,0.7601685092392504,0.05573464643854118,0.2276743539872188,20,Random
PLS,Spearman_R,abs_training,Spectra,NA,NA,17,NA,NA,NA,NA,0.7597363795188933,0.055984222292398696,0.21933870519588783,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,4.732,NA,NA,NA,0.7596878654205601,0.06248478818521054,0.2327435581929309,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.023,NA,NA,NA,0.7596392171582196,0.06013792325251376,0.22639622117254798,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,5.103,NA,NA,NA,0.7595183699191358,0.06275194376113194,0.231632130633588,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.7594363293996448,0.05791041391174196,0.23489858293970556,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,27.783,NA,NA,NA,0.7593557736769632,0.05557237447471175,0.22656293414837458,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,28.672,NA,NA,NA,0.7593349371799714,0.05561591577776965,0.22756321200333418,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.2680000000000002,NA,NA,NA,0.7592752297474215,0.05979164570645675,0.22710282341476706,20,Random
PLS,Spearman_R,base_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.7592696089931028,0.05537009103478615,0.20666851903306482,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,38,NA,NA,NA,NA,0.759191840081092,0.057126931988071755,0.21094748541261465,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.527,NA,NA,NA,0.7591682548352421,0.059097191458839515,0.221768029033662,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,4.375,NA,NA,NA,0.7591238109157253,0.06232992986219082,0.230270596938136,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,3.388,NA,NA,NA,0.7590821303555483,0.06027807123227914,0.23068736046248084,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,4.032,NA,NA,NA,0.7590001620616176,0.06160121405198528,0.22904799574086387,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.8000000000000003,NA,NA,NA,0.7588945649398291,0.05851280019450073,0.2215180024186899,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7587097053849988,0.05665733904208049,0.1930536260072242,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.7586458107501172,0.06055553394776803,0.23084190052792453,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,26.908,NA,NA,NA,0.7585583285528337,0.055784619485801,0.2283967768824674,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,3.087,NA,NA,NA,0.7585083499236382,0.05926540273328862,0.22060110459916493,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,3.7030000000000003,NA,NA,NA,0.7584319467581577,0.06089943538327662,0.2258526640902121,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.7582526544356691,0.06316760277470906,0.24884690191719927,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.792,NA,NA,NA,0.7582263230089352,0.060225813662542316,0.23473186996387896,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7581998606423574,0.057350261695443876,0.21128091136426774,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,26.047,NA,NA,NA,0.75798594513544,0.056280470731951145,0.2292303417616004,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.7578608637140558,0.05807217423541874,0.22283967768824675,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,25.2,NA,NA,NA,0.7578595191793295,0.056394171371064124,0.22667407613225887,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7578567068137918,0.05784821009882597,0.23111975548763564,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.7578164239827818,0.05966440749292068,0.23406501806057234,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,5.488,NA,NA,NA,0.7577511958726152,0.06282085946475112,0.22771432822059512,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,39,NA,NA,NA,NA,0.7574969288222908,0.05459705406458288,0.20744651292025562,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7571676188509421,0.05576264741171028,0.20161155876632408,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,24,NA,NA,NA,NA,0.7570425726543197,0.05962375365147881,0.21555987774381768,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,24.367,NA,NA,NA,0.7567397621282359,0.05626625534844485,0.22439566546262846,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.756645266755724,0.06273561554103066,0.24751319811058614,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,41,NA,NA,NA,NA,0.7565730450026775,0.05766097207226891,0.21028063350930826,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.7565257766156182,0.06180471375032375,0.24267852181161442,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,42,NA,NA,NA,NA,0.7565049655386251,0.057296530273767216,0.21078077243678806,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.7563618299523547,0.059608219421520434,0.23662128368991409,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,5.8870000000000005,NA,NA,NA,0.7563577431550383,0.06340539992224502,0.22799212759271514,20,Random
PLS,Spearman_R,sq_training,Spectra,NA,NA,17,NA,NA,NA,NA,0.7561701185228603,0.05654215422986308,0.2153931647679913,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,24,NA,NA,NA,NA,0.7561034035891144,0.05815397563773819,0.2154487357599335,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,23.548000000000002,NA,NA,NA,0.7560437320763901,0.05724330918603391,0.2290080577938316,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.575,NA,NA,NA,0.756000697003084,0.06126944565645616,0.2414003889969436,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,23,NA,NA,NA,NA,0.7558852944521856,0.05792209760519934,0.21172547929980556,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,36,NA,NA,NA,NA,0.7558603085252065,0.060187888365823644,0.23245345929424854,20,Random
PLS,Spearman_R,base_training,Spectra,NA,NA,18,NA,NA,NA,NA,0.7557547730516971,0.059013777384094704,0.2182114168369218,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.755661641997444,0.06051401042876993,0.23745484856904686,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.7556255383778646,0.06308647039518896,0.2545151430953043,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,22.743000000000002,NA,NA,NA,0.7555866502255751,0.05726703313697768,0.2293970547374271,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,35,NA,NA,NA,NA,0.7554782468766696,0.05952148266553385,0.2281189219227564,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,21.952,NA,NA,NA,0.7554755061571271,0.05710316016707319,0.2286190608502362,20,Random
PLS,Spearman_R,abs_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.7553768218256549,0.05588116392572802,0.2038899694359544,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,6.3,NA,NA,NA,0.7549656804456952,0.06360168361792401,0.22832552343442325,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,40,NA,NA,NA,NA,0.7549448084534537,0.056703034956215634,0.21289247013059187,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.7547877809302845,0.05990639244817979,0.23167546540705752,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.372,NA,NA,NA,0.7545600090581959,0.05968570411193155,0.2405668241178106,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,21.175,NA,NA,NA,0.7544627187297598,0.05734073651306472,0.22767435398721858,20,Random
SVML,Spearman_R,sq_training,Spectra,NA,NA,NA,29.575,NA,NA,NA,0.7542779900004719,0.052636056985488386,0.20100027785495977,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,6.727,NA,NA,NA,0.7542349159954238,0.06239233889274163,0.22440773028602878,20,Random
SVML,Spearman_R,sq_training,Spectra,NA,NA,NA,30.492,NA,NA,NA,0.754030696731532,0.05203273673481862,0.20016671297582667,20,Random
SVML,Spearman_R,sq_training,Spectra,NA,NA,NA,38.332,NA,NA,NA,0.7538014799200264,0.050765455005653194,0.1807724367879967,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,20.412,NA,NA,NA,0.753791698751143,0.05760940314411151,0.2272853570436233,20,Random
PLS,Spearman_R,sq_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.7537583292696923,0.05422018025533029,0.20455682133926079,20,Random
SVML,Spearman_R,sq_training,Spectra,NA,NA,NA,31.423000000000002,NA,NA,NA,0.7537042178294264,0.05207044971464215,0.19905529313698256,20,Random
SVML,Spearman_R,sq_training,Spectra,NA,NA,NA,39.375,NA,NA,NA,0.7536903343846788,0.05069079847120591,0.1788830230619617,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,35,NA,NA,NA,NA,0.7536819153340502,0.06067011639162688,0.23011947763267582,20,Random
