taxa,BLUPs_5
ICI-193,1.9011835950972003
ICI-441,-1.6726788631320095
ICI-740,-1.504132077899142
ICI-893,-0.4304767737292326
ICI-986,-1.0788009244397807
ICI581,-0.025912592603295436
IDS28,-1.1656143075310899
IDS69,-1.553670069133172
IDS91,-0.39050583372259284
INB-101LFY,-0.2052738314857679
INBRED-109,-1.126592351341605
INBRED-141,-0.022362042777485037
INBRED-305,-3.547572131145749
INBRED-309,-2.2376733670484388
J8606,0.0884722746228286
K150,0.15572321824691496
K41,1.2450606730885119
K47,-1.0850760168020066
K55,0.058473698590007714
KUNG-70,-1.67898891839822
L-127,2.294298105306465
L-135,1.115891881973375
L-139,-0.5203866202885467
L-155,1.560940679474116
L-289,0.7290930424469372
LH1,-1.3528490187606301
LH127,0.1915342439670511
LH128,-0.040558193883323705
LH132,0.18086504359595632
LH143,0.5422238253052297
LH145,-0.7122952062078709
LH146Ht,-1.1349316793191977
LH149,-0.11125880593622163
LH165,-0.05498584652195217
LH166,1.348653536658461
LH172,0.26783618468627396
LH184,2.2871910035344807
LH190,-0.7292286166913672
LH191,0.9167208233421912
LH192,-0.42819124868097186
LH193,1.6175273811503326
LH194,0.007735613198825458
LH195,-0.25326849445391797
LH197,-1.0129251196090265
LH198,-0.1382848366069543
LH199,-1.0391222978397032
LH202,-0.38936826620749815
LH204,0.9615130091933292
LH205,-0.5269352394706446
LH206,-0.4919391324990599
LH208,-0.17729763345825147
LH209,-0.33642395172214956
LH211,1.93423521256293
LH213,0.47911530089851007
LH214,0.314083850002002
LH215,3.8946409506762896
LH216,-0.2310387942342972
LH222,0.1260411145685769
LH223,-1.0353252702310636
LH224,1.024979797498947
LH38,0.8611261343246639
LH54,1.9308989371146592
LH57,0.6857015098532498
LH59,-0.15583349861337356
LH60,-0.5656380712587405
LH74,-0.139573647923809
LH82,-0.25004583640265093
LIBC-4,1.6869061402590457
LP1-NR-HT,-1.4500227424537213
LP5,-0.33253582680064553
M14,-1.1217678014699652
MBPM,-0.34227217312933067
MBST,-0.4837854277625342
MBWZ,-0.1789549816884189
ML606,-1.1823585828512735
MM501D,-0.43830034406540236
MQ305,1.1874289246890157
MS116,0.18087754495477162
MS132,0.2000032467276918
MS1334,-0.6635821383926827
MS153,1.0647535062576299
MS200,0.44335770331990854
MS211,0.950539442731075
MS221,1.7109668633810755
MS224,-0.34353833283692664
MS225,-0.679978306554844
MS226,-1.381798604756958
MS24A,1.9785548057053677
MS71,-0.20285628356265648
MS72,-1.2595898730797994
Mo17,0.6596210216933027
Mo1W,-0.5957210582564002
Mo46,-1.1470311650198963
Mo47,-0.3180768094000164
Mo5,-1.3476129408123978
N192,-0.16664254583539656
N193,-0.7151157677160146
N197,0.2728800540306341
N200,-0.38539316158115144
N201,1.425967550037151
N209,-0.8810250459418151
N211,0.5412470650898692
N215,-0.352363080837657
N217,0.3180849708219064
N218,1.6323924682429762
N28Ht,-0.715123750346627
N542,-1.2352647039341955
N6,-1.445566235800072
N7A,-0.11345798103877205
NC250,-1.6844787560833574
NC262,-0.35769209577714356
NC290A,0.280766040715779
NC310,-1.2581917613280602
NC326,-0.5156649050899048
NC328,-1.0372843373147171
NC342,-2.2408555427770507
NC368,1.4758087608160786
NC412,-1.5384249930046376
ND259,1.6252383570476125
ND265,0.13944525225917484
NK740,0.49280322266472343
NK807,0.9237675183277179
NORTH-7,0.3290807714823863
NQ508,0.6044615811392895
NS501,2.742219522645589
NS701,-0.9266857162104098
NY-159,-0.6472311168615321
NY6371,-1.3341810092675206
Ny821,1.3424562424417703
OH33,-0.2247820316804339
OQ403,0.8348899858750237
OQ603,0.4746285834730634
OS602,0.4362764101268903
Oh40B,-0.41347351573150876
Oh43,-1.753615596189579
Oh7,-0.3084839638887663
Os420,0.7121773619138402
Os426,0.7057977117188627
PH207,2.9899646801891238
PHB09,-0.36154397104215213
PHB47,0.1103067048415857
PHBA6,-0.709063876533274
PHBB3,-0.0864481120924734
PHBW8,-0.5545658552355853
PHEG9,-1.0587473324645191
PHG29,0.934415145733073
PHG35,2.01146382273192
PHG47,-0.8580003328843288
PHG50,-0.2182090792587008
PHG71,-0.24582881753885116
PHG72,-1.5589297204109045
PHG80,0.6103203859163923
PHGW7,0.2658725469031427
PHH93,2.2100620652772625
PHJ33,1.871461629325246
PHJ70,1.4814980451407052
PHJ89,-0.7603816623136651
PHJR5,-1.0474823976792944
PHK29,1.293258211221634
PHK35,-0.7126278548796535
PHK42,1.6096819455515172
PHK56,0.5040949906658907
PHK74,-0.2744149437205114
PHK76,-0.9077446041633083
PHK93,-1.8192348320993488
PHKE6,1.346674217178855
PHM10,1.0717081414739802
PHN11,0.2511737155984811
PHN34,-2.330129071836579
PHN46,-1.3461184800830581
PHN66,-1.1654844780414781
PHN82,1.3375352964247438
PHP02,1.4203151370173408
PHP55,1.8807747443702785
PHP76,-1.4418790280923501
PHP85,1.656818994123944
PHPR5,-0.03683867030535002
PHR03,-0.019623465786585415
PHR31,2.1023468312030382
PHR36,-0.6978300859238942
PHR58,0.599538975961137
PHR62,1.5261167032243974
PHT10,-0.38508606890287783
PHT22,1.5183348284346798
PHT47,-0.4365512429925278
PHT55,0.029773455842646904
PHT69,-1.3978035266265063
PHTM9,-1.7319610587371574
PHV37,0.0075289655103028775
PHV57,0.6637659824163762
PHV63,-0.041193959917741475
PHV78,1.1234563737342587
PHVA9,-0.6769322324777368
PHVJ4,0.7601374221585212
PHW03,-1.8532591372788025
PHW17,-0.5167976469440987
PHW20,0.16518347875387812
PHW30,0.4428115687891009
PHW43,0.8756581977386269
PHW52,-1.6507318332162773
PHW53,0.3567024535084507
PHW65,-0.8625820957040156
PHW79,0.9499961330311324
PHW80,-1.412365668049947
PHW86,0.4337303680762776
PHWG5,-0.17226062236456352
PHZ51,-0.4285240028807899
Pa392,-1.0636152595129786
Pa405,-0.3273308761218563
Pa762,0.7903459179076836
Pa880,-0.3398346594620786
Pa91,-1.2193817662028654
R113,1.0960657463129777
R168,0.07806174827116888
R181B,-0.1260181513733434
R226,1.663112905072173
R229,0.11528700443608522
R71,-0.8351884949868971
R78,-1.1553139174163238
S8326,0.30207451527096374
SD101,-0.7022624703939795
SD102,-0.12528040101119878
SD107,1.501508889698262
SD40,1.6644511692149238
SD44,0.37175635974298527
Seagull-Seventeen,1.1285900657060344
TZU-CHIAO-HSI-WU-105,-2.18761623108705
Tr,0.9959514696251669
Va102,-0.9080681720387889
Va17,-0.20549416007445523
Va26,-0.8430915450989693
Va35,-1.4340581510843553
Va59,-0.10412954002169764
Va99,-2.3273089835000524
VaW6,-1.7284207745283724
W117Ht,1.3840877964778016
W153R,1.5451524099633718
W182E,3.7271234750770876
W22,-1.3972907053686432
W23,-1.6191354782060887
W24,0.2927158539520071
W32,-0.15356348335894104
W37A,0.9146530488184202
W552,0.07089535035556445
W602S,-0.1586548080552834
W603S,-0.26895495847871487
W605S,-1.053353334694375
W64A,-0.8889122458507616
W803G,-1.3296382037846426
W809G,-1.3746492287388734
W811G,-1.9293657370474258
W812G,-1.282387455936591
W813G,-0.3524802749285421
W814G,-1.2629839633301299
W817G,1.452361299176625
W819G,-0.1589458955914283
W820G,-1.311337475728876
W821G,-0.7135783605787153
W8304,-0.10826773133794748
W9,-0.332358402011304
WIL900,1.0657822785087796
WIL901,1.356216025359303
WIL903,0.36667934426328924
WU-TAN-TZAO,-0.6135284630459423
WXB6,0.9062212738621372
Wf9,0.6572737252782997
YE-4,1.0532714779413106
YING-55,2.2057368587245314
YONG-28,0.518238790465229
Yu796-NS,-0.8343921054745272
ZS635,-0.7494626481332901
