taxa,BLUPs_3
CH157,1.243313130769348
CH701-30,0.7214150175343013
CH711-10,0.4060824770071672
CH753-4,-0.032563153403623035
CI-40H,-0.21408846971927215
CM105,-0.7436482758336869
CO257,1.0154708500941754
CO258,-0.3783760587808296
CQ702RC,2.0267394530166536
CR-22,-0.35659157550477166
CR14,0.3407159650479769
CS405,0.2636894221528668
DE2,0.3545551959251932
DE3,0.8390875101739769
DE4,-0.2522409153940862
DE811,-1.207653746270179
DJ7,-1.1325380352225103
DK4676A,-1.4117150097685878
DK78002A,-0.43641324009780175
DK78010,-0.4179938140446782
DK78371A,-2.0956613764136316
DKFBHJ,-0.006541243574973112
DKIB014,2.4339478581731986
DKMBNA,0.578063709968024
DKPB80,-0.07961638640718663
E8501,0.13002854714975448
EAST-028,0.16456457791394244
Eng-Li-Chih,0.8390158227445411
F118,0.03624033653826038
F2834T,0.9814724785156019
FBLA,-0.7931879252118869
FC46,0.9744767378400511
FR19,0.6655629616205122
H105W,-0.01654295752436184
H110,1.1227824518869487
H113,-0.36318410400879914
H114,1.1121349778190777
H121,1.0709277590305422
H122w,-0.03319778103008978
H5,0.4033938477754343
H71,-0.36105607313286386
H84,-0.3720240101213821
H91,0.5781258412938536
H95,1.5480166707274126
H96,0.9249003047052881
H99,-1.4555268059907152
HP301,-1.2217527642630348
HUANYAO,0.4567796608912702
HUOBAI,0.9746277299180629
Hy,0.9291953815571338
I29,-1.1263648658004786
IA2132,1.3802812277585685
IBB14,-0.1625067199029636
IBB15,1.2991298198087098
IBC2,-0.23481101823755673
ICI-193,0.41205483136428755
ICI-441,-0.4141709848859906
ICI-740,-0.02852961017311769
ICI-893,-0.6640876336456814
ICI-986,0.13593039916981167
ICI581,0.32612255163698156
IDS28,-0.5410573838904911
IDS69,-1.8945243614036085
IDS91,-0.6811680670147569
INB-101LFY,0.29314621862472173
INBRED-109,1.6769108960208423
INBRED-141,-0.9814251161828884
INBRED-305,-2.646775526471427
INBRED-309,-0.46381629280117515
Il778d,-1.128058218804802
J47,0.6423075918501282
J8606,-1.4625263091588117
K150,-0.6779194267306383
K41,0.5335771788754988
K47,-0.09955557383835305
K55,1.4373111502675229
KUNG-70,-0.5453341963774879
L-127,-1.0874032344041225
L-135,0.2584083716815652
L-139,0.3410626161864135
L-155,1.4242876812126757
L-289,-1.4055996997797524
LH1,0.3552466624707429
LH127,-0.6707085566000442
LH128,0.06949161194094017
LH132,-0.5238089927235478
LH143,-0.21929076964035843
LH145,-0.7168126722850501
LH146Ht,0.2504756421640078
LH149,-0.66815559102929
LH165,0.6256317842789543
LH166,0.8644240173823242
LH172,1.0305301432721798
LH181,-1.130383745458207
LH184,0.04229027863106528
LH185,0.41049794040050547
LH190,-0.8457991711647862
LH191,1.5570328767587065
LH192,0.8641622755862987
LH193,-0.7658813281924903
LH194,0.5741317835587221
LH195,-1.7940470479187636
LH197,-1.34190377303948
LH198,0.12728136264102535
LH199,-0.35712495906299324
LH202,-1.4249231896150425
LH204,-1.0905254638755704
LH205,-1.0708104530105638
LH206,-1.6794861673118873
LH208,-0.1257087873800754
LH209,-0.6422129662042871
LH211,0.34629491616984237
LH213,0.46848367966771737
LH214,0.009685553408447156
LH215,-0.09768211951966807
LH216,1.0798073308820577
LH222,0.42274500963842154
LH223,0.8819172821252982
LH224,0.2609401946973931
LH38,0.48241130257537257
LH54,1.8006428812036477
LH57,0.07106223017314521
LH59,-0.069157619913056
LH60,-0.27666039347471355
LH74,-0.32127212800968163
LH82,0.9786758454465698
LIBC-4,1.092202954667426
LP1-NR-HT,-0.3142667439353924
LP5,-2.44640154925087
Lp215D,-0.5561621075280918
M14,-0.2469700185785812
MBPM,-0.02103900535744869
MBST,-1.3111497196434139
MBWZ,1.3138633771616703
MEF156-55-2,0.32608723048817156
ML606,0.2823140086096156
MM501D,-1.040511312427021
MQ305,1.1927160997688087
MS116,0.4625607496745333
MS132,0.7565078325811069
MS1334,1.011377516832202
MS153,0.18111920302115905
MS200,0.13471695279230853
MS211,-0.21725433943393344
MS221,0.21666330781057147
MS224,-0.1374912323465299
MS225,0.4701028169760072
MS226,-1.2119367147858384
MS24A,1.0554430632046146
MS71,-0.16538605287086428
MS72,-1.2100055486669004
Mo17,0.6129330314943021
Mo1W,-1.7671776343817627
Mo46,0.6823072944562623
Mo47,-0.41147201833024094
Mo5,0.9383429701823898
N192,0.27201797252389665
N193,-0.3342166131839973
N197,0.5078435476172487
N200,0.4045293795524432
N201,0.5147173622414747
N209,0.47605607139174866
N211,1.0687111947830144
N215,0.04364867429812614
N217,-0.4679036299306941
N218,1.4646623387109008
N28,1.7901352722324784
N28Ht,-0.569880730244939
N501,-1.161392524003728
N523,-0.9071859337924917
N527,0.05513847019983953
N542,-1.4955675443657308
N6,-0.7996289956001051
N7A,0.919840541188764
NC262,0.8402464830839235
NC290A,1.2003701476404962
NC294,-2.1790005346003136
NC310,-0.6142323310496834
NC326,-0.30616800853681997
NC328,-2.279148531827354
NC342,-0.10940375202201624
NC368,0.9171362533358774
NC412,0.28444129685743713
ND247,0.5654859527912214
ND259,1.862499818390504
ND265,0.5595930460974824
NK740,1.4604087400922057
NK807,-0.38152991587125806
NORTH-7,-0.2564024735177195
NQ508,0.9278262735844812
NS501,-0.3513697331780442
NS701,-0.48329312333577523
NY-159,1.164239739659744
NY-166,1.6693091558326905
NY6371,-0.7738499822749989
Ny821,-0.5681198290213584
OC19,0.6857716215527505
OH33,0.16943732920616042
OQ403,-0.18507585147650787
OQ603,0.11821257104019625
OS602,0.48333421069076393
Oh40B,-1.2310011099365972
Oh43,-0.7272851709492179
Oh7,1.0515249386766605
Os420,1.3877862086398176
Os426,0.7705029147242807
PH207,1.1707590819097253
PHB09,-0.505305169503593
PHB47,-0.4355648998536528
PHBA6,0.7542835071403763
PHBB3,-2.198507550134834
PHBW8,-0.17743590423458316
PHEG9,-0.2618581714345416
PHG29,-0.5941838677221097
PHG47,-0.954977852099052
PHG50,0.007925550848666113
PHG71,-0.6919073286082424
PHG72,-0.37852568346179877
PHG80,0.4625097907023823
PHGW7,-0.2823202097233918
PHH93,1.8490512092460447
PHJ33,2.039100779793708
PHJ70,-0.4620274901498424
PHJ89,0.08030936655795834
PHJR5,-1.3374465718624873
PHK29,-0.5223412200013413
PHK35,-0.3644877288591524
PHK42,-0.3313299372907823
PHK56,1.1573533857427172
PHK74,-0.5864505822802544
PHK76,-0.31343792381904984
PHK93,0.5652882292205879
PHKE6,-0.05346395375747491
PHM10,0.8809783878406507
PHN11,0.11608079899029647
PHN34,-1.416332151942091
PHN46,1.9367537855708281
PHN66,-0.18251916571715573
PHN82,0.8474303271684688
PHP02,1.232839772332283
PHP55,0.5643517847809627
PHP76,-0.12678011184695417
PHP85,0.5907162451092862
PHPR5,-0.6900937877576057
PHR03,0.5144055909575095
PHR31,0.6181320559427919
PHR36,-0.09861418401385211
PHR58,0.29105901534298595
PHR62,0.2715989155242773
PHT10,-0.7677894198657582
PHT22,0.5239596430305223
PHT47,0.489792012376169
PHT55,0.7476954633976911
PHT69,-0.10161328102301805
PHTM9,-0.8249459148878604
PHV37,-0.3167157499075547
PHV57,0.2611671040724095
PHV63,-0.28910044756488124
PHV78,-0.01000264183692152
PHVA9,0.345656289842718
PHVJ4,0.739538982832927
PHW03,-0.6253273285305626
PHW17,0.8950986928263268
PHW20,0.33946155638686776
PHW30,0.35464502961542316
PHW43,-0.680373822751998
PHW52,-0.9435297450958121
PHW53,0.30587541201745033
PHW65,-0.3481604922841767
PHW79,0.26155065669349825
PHW80,-0.8711134191446808
PHW86,0.27210213731967586
PHWG5,0.11772631233174777
PHZ51,0.1369658455459407
Pa392,1.442767802585119
Pa405,-0.8463325101673176
Pa762,0.41266561963913234
Pa880,-0.3609625205465042
Pa91,1.1741061768848364
R113,0.06383249280542812
R168,0.7919969583791331
R177,-0.19296971941266378
R181B,-0.03590007145117255
R226,-0.30949577116484445
R227,1.0505033425746126
R229,-0.21167315754994798
R71,1.08486472421383
R78,0.5259597536411996
S8326,0.06749377856659466
SD101,-0.0089427287073186
SD102,0.3304771387157708
SD107,0.5753505455408726
SD40,0.4307182237870619
SD44,-0.2689452106972298
SG-30A,-0.5688676445882564
Seagull-Seventeen,-0.0025476904436085197
TZU-CHIAO-HSI-WU-105,-0.8478672735458788
Tr,0.5836081539883627
Va102,-0.5967169100219802
Va17,-0.4052456117404657
Va26,-0.5098837148450137
Va35,-0.988609264688758
Va52,1.2190710902663453
Va59,-0.8868705923093313
Va99,-0.09813928729067863
VaW6,0.4410447711514392
W117Ht,0.5985740572397454
W153R,1.0210778000095297
W182E,-0.28341858122169966
W22,-0.4863775005217787
W23,-1.2222749949699239
W24,0.5886079425358393
W32,-0.8325337815648253
W37A,-0.8719061055621159
W552,-0.43648225430085524
W602S,0.3117842119320253
W603S,-0.44047143789713916
W604S,0.2548636051621774
W605S,0.40664342073165854
W64A,-0.7159154644082348
W803G,0.027133850940863298
W809G,-0.8970015287611407
W811G,-1.6487758423330776
W812G,0.8366520756306353
W813G,0.29076329993959443
W814G,-0.2643133575174806
W817G,1.8517092097442238
W819G,-0.9573716720849771
W820G,-0.32808931284877074
W821G,0.7841039875489322
W8304,-0.005768377449185689
W9,-0.016563616270328922
WIL900,1.027012046473048
WIL901,-0.6620076793815689
WIL903,1.8508516211321262
WR3,0.8429299272532601
WU-TAN-TZAO,-0.68670983780871
WXB6,1.5199955537843324
Wf9,0.08766044904937047
YE-4,0.04721173585547937
YING-55,0.10019491549880168
YONG-28,-0.18388631985443044
Yu796-NS,-2.5156487962761545
ZS635,0.5694527125807863
