Model,Metric,dataset,Data,Intercept,Mtry,Ncomp,C,Mean_Degree,Mean_Scale,Mean_Sigma,Mean_Performance,Std_Dev_Performance,Range_Performance,N,Splitting
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.527,NA,NA,NA,0.7161147225138005,0.05025163054043014,0.18594053903862195,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.2680000000000002,NA,NA,NA,0.7153353399115472,0.05102515925873974,0.18282856348985832,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.8000000000000003,NA,NA,NA,0.7153089446361357,0.05237275553562669,0.19811058627396505,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.7151574939765201,0.05570872505581413,0.22395109752709086,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,3.087,NA,NA,NA,0.7151422292669545,0.05335080653285773,0.20066685190330658,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.792,NA,NA,NA,0.7149657908850068,0.050484892297102166,0.19938871908863587,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.7148879810736144,0.05741290367540082,0.22939705473742722,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,102.48700000000001,NA,NA,NA,0.7148282455963922,0.06303133931050829,0.26023895526535146,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,3.388,NA,NA,NA,0.7148254765816111,0.05339340083463233,0.20761322589608222,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,87.808,NA,NA,NA,0.7148032405029379,0.0630263411273254,0.25707140872464573,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,80.143,NA,NA,NA,0.7147837906171557,0.06286077703852053,0.253070297304807,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,78.652,NA,NA,NA,0.7147754548911593,0.06325548642222827,0.256348985829397,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,83.167,NA,NA,NA,0.7147560040403147,0.06237680228010781,0.2546262850791886,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,77.175,NA,NA,NA,0.7146809842048576,0.06319780665902208,0.2547374270630731,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,95.82300000000001,NA,NA,NA,0.7146531973577992,0.0630161552819064,0.25890525145873855,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.7146115149061707,0.059173124314035326,0.2277854959711032,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,94.19200000000001,NA,NA,NA,0.7145615064177718,0.06317731859418504,0.2635732147818839,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,75.712,NA,NA,NA,0.7145531709233905,0.06336593075816387,0.2536815782161712,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,116.48700000000001,NA,NA,NA,0.714480922727684,0.06278023929657756,0.2516254515143096,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.714423969235681,0.06012238731809873,0.23806612948041128,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,121.968,NA,NA,NA,0.7144170173994353,0.06471638788422493,0.25846068352320095,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,89.383,NA,NA,NA,0.7143809009641772,0.06261115545543641,0.2559044178938594,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,74.263,NA,NA,NA,0.7143086585588448,0.06340886765018292,0.2516810225062518,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,90.97200000000001,NA,NA,NA,0.7142975449394937,0.0629177029414585,0.25712697971658793,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,81.648,NA,NA,NA,0.7142530870264676,0.06253339676730704,0.2524590163934426,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,92.575,NA,NA,NA,0.7141697313106042,0.06329840739584072,0.26118366212836897,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.7141349899251257,0.060874849842610095,0.24290080577938322,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,84.7,NA,NA,NA,0.7141280518313677,0.06349584048818917,0.25784940261183675,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,86.247,NA,NA,NA,0.7141197163755889,0.06262997349499928,0.25723812170047233,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,72.828,NA,NA,NA,0.7141058242838458,0.06341544297990481,0.2502361767157544,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.023,NA,NA,NA,0.7140961050155212,0.05071997118384281,0.1898305084745764,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.7140752525177788,0.057723627136862445,0.2286190608502362,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,107.632,NA,NA,NA,0.714058585659483,0.06351435147401606,0.25940539038621846,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.7140391386302852,0.055688514735592894,0.22634065018060567,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,123.82300000000001,NA,NA,NA,0.7140307990440395,0.06207431328600472,0.2554598499583217,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.372,NA,NA,NA,0.7140058007060216,0.04865382279322906,0.1915532092247847,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,100.8,NA,NA,NA,0.7139085455253387,0.0627885940488428,0.25784940261183675,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,104.188,NA,NA,NA,0.7138807587940879,0.06506547743468977,0.26035009724923597,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.713875196251942,0.05472264892433007,0.2177271464295637,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,59.248000000000005,NA,NA,NA,0.7138474168551648,0.0635278863884652,0.24462350652959153,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,64.512,NA,NA,NA,0.7138251909289476,0.06355599054223468,0.24717977215893316,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,63.175000000000004,NA,NA,NA,0.7138071294880103,0.0635262247526911,0.24923589886079467,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,97.468,NA,NA,NA,0.7137974040818893,0.06358499953125978,0.2627396499027508,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,99.127,NA,NA,NA,0.7137418327811271,0.06335998687499848,0.25840511253125864,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,105.903,NA,NA,NA,0.7137418295771201,0.06540301224091191,0.2661294804112254,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,71.407,NA,NA,NA,0.7137362768786102,0.06360202153666678,0.2513475965545985,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,61.852000000000004,NA,NA,NA,0.7137223830111523,0.06342705069254147,0.24912475687691016,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,57.967,NA,NA,NA,0.7137084874837872,0.06347507021163222,0.24384551264240062,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.183,NA,NA,NA,0.7137057208237582,0.049048740213556076,0.18905251458738548,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,65.863,NA,NA,NA,0.7136723705466965,0.06362008762692578,0.24912475687691038,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,60.543,NA,NA,NA,0.7136612549972209,0.06313953157936517,0.24506807446512924,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,56.7,NA,NA,NA,0.7136279093524586,0.06405280407566386,0.24462350652959164,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,67.228,NA,NA,NA,0.7135570624562274,0.06336942925499107,0.24762434009447076,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,4.032,NA,NA,NA,0.7135153832472084,0.05107491816394614,0.20261183662128368,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,70,NA,NA,NA,0.7134820419645279,0.0638676087106343,0.2520144484579051,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,43.687,NA,NA,NA,0.7134806424407673,0.06359985806958245,0.2405668241178105,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,45.927,NA,NA,NA,0.7134389654706929,0.0640585397793222,0.24306751875520982,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,50.575,NA,NA,NA,0.7134153522577055,0.064657499759604,0.24979160878021678,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,3.7030000000000003,NA,NA,NA,0.7134070243294129,0.05306098218880084,0.20744651292025562,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,49.392,NA,NA,NA,0.7133959026421407,0.06486978467204106,0.2508474576271187,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.575,NA,NA,NA,0.7133889627340656,0.04973079242011675,0.19694359544317874,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,48.223,NA,NA,NA,0.7133333845620596,0.06441859758751063,0.24706863017504865,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,68.607,NA,NA,NA,0.7133097715806871,0.06363778754282892,0.2514587385384829,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,55.447,NA,NA,NA,0.7132666980592441,0.0644798806360354,0.24606835232008895,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,44.800000000000004,NA,NA,NA,0.713236130423644,0.06381575102790477,0.2407891080855794,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,52.983000000000004,NA,NA,NA,0.7131597240734666,0.06484814379508959,0.2519033064740206,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.008,NA,NA,NA,0.7131541744631562,0.04860990760924126,0.18266185051403172,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,47.068,NA,NA,NA,0.7131166570372426,0.06402759221523109,0.24495693248124495,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,39.375,NA,NA,NA,0.7131138728516814,0.06384425469704395,0.23751041956098928,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,40.432,NA,NA,NA,0.7130638600398033,0.06384895371066342,0.23851069741594888,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,54.208,NA,NA,NA,0.713059697253033,0.06505431965586117,0.24790219505418176,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,51.772,NA,NA,NA,0.7130291334390797,0.06488828278366576,0.2507918866351764,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,109.375,NA,NA,NA,0.7129610573333446,0.06412466901086177,0.2631286468463462,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,41.503,NA,NA,NA,0.7128860314758984,0.0637002636444409,0.23862183939983328,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,114.688,NA,NA,NA,0.7128082368738885,0.06357856571956241,0.25929424840233417,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,131.383,NA,NA,NA,0.7127887826260245,0.06187791676948099,0.2546818560711308,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,125.69200000000001,NA,NA,NA,0.7127498874867592,0.06209148675341192,0.25807168657960555,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,42.588,NA,NA,NA,0.7127248747500111,0.06325216921162495,0.23851069741594888,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,112.903,NA,NA,NA,0.7127221022224031,0.0648337173804667,0.2641289247013059,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.7126929337245387,0.056570326065263236,0.22639622117254798,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,38.332,NA,NA,NA,0.7124914777033262,0.06402549465951182,0.23695470964156728,20,Random
PLS,Spearman_R,abs_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.7124289752186526,0.06439881030377523,0.24595721033620443,20,Random
PLS,Spearman_R,sq_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.7123761824674875,0.06229190431154489,0.23517643789941645,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,118.3,NA,NA,NA,0.7123358833265723,0.06298091321539621,0.2532370102806335,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.7122622584983841,0.060693914835341194,0.2276743539872188,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,4.375,NA,NA,NA,0.7121094331750137,0.05257841952176721,0.2030008335648792,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,5.103,NA,NA,NA,0.7120691357326083,0.052413513848779035,0.20766879688802453,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,120.12700000000001,NA,NA,NA,0.7120246855014785,0.06283274946032512,0.25512642400666863,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,23,NA,NA,NA,NA,0.7120246824904839,0.062147392406826214,0.24501250347318693,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,35.287,NA,NA,NA,0.7120219024739921,0.06375283817744368,0.23712142261739377,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,129.472,NA,NA,NA,0.7119635554416148,0.06260409599128808,0.2513475965545985,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,37.303,NA,NA,NA,0.7118996454038619,0.06372219812886008,0.23578771881078087,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,36.288000000000004,NA,NA,NA,0.71185518834009065,0.06368499854570327,0.23562100583495427,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,111.132,NA,NA,NA,0.7118190751474419,0.06388128825050161,0.2607390941928315,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,127.575,NA,NA,NA,0.7117635029588224,0.06197673809392768,0.2543484301194777,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7117162756063877,0.06469800081688572,0.24706863017504876,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,4.732,NA,NA,NA,0.711580116099046,0.05212104353826133,0.2039455404278966,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,5.488,NA,NA,NA,0.7115689939485439,0.05328276293902197,0.21283689913864978,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,137.20000000000002,NA,NA,NA,0.7115564964780448,0.06232370592237765,0.2500138927479856,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.7115106616237168,0.06160676551015734,0.23500972492358996,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,0.847,NA,NA,NA,0.7113828447136153,0.04909592100525668,0.18666296193387055,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,135.247,NA,NA,NA,0.7113050450546788,0.06305199965938157,0.2555709919422062,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,34.300000000000004,NA,NA,NA,0.7111911151407913,0.0638472909272434,0.23695470964156728,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,31.423000000000002,NA,NA,NA,0.7111424897314907,0.06304635902896613,0.23328702417338154,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,139.167,NA,NA,NA,0.7111285971379152,0.06079076063302039,0.2537371492081134,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7109341105556855,0.06062419213058024,0.24301194776326762,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,33.327,NA,NA,NA,0.7107270980143162,0.06421174273100225,0.23734370658516257,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,133.308,NA,NA,NA,0.7106381842727987,0.062075761703389166,0.2542372881355932,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,24,NA,NA,NA,NA,0.7104409194497919,0.05986994864974338,0.23284245623784383,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.7103408809328027,0.05872912765244991,0.22511808835787717,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,5.8870000000000005,NA,NA,NA,0.7103172510049355,0.05433462934335298,0.2147263128646847,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,23,NA,NA,NA,NA,0.7102811264245511,0.05785834710373992,0.22306196165601555,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,32.368,NA,NA,NA,0.7101519368966271,0.06384614128645485,0.23595443178660735,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,30.492,NA,NA,NA,0.7099171493591651,0.06308600260172499,0.23628785773826078,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,29.575,NA,NA,NA,0.7097532154733704,0.061940427522993655,0.23323145318143934,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7096948831485433,0.06502191502587588,0.2556265629341484,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,35,NA,NA,NA,NA,0.7096851472425441,0.06091273177592969,0.2556265629341484,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.7095226062408811,0.05861919804626442,0.22417338149485977,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,26.908,NA,NA,NA,0.7094447987070359,0.061819119006540794,0.23523200889135865,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,24,NA,NA,NA,NA,0.7094323093816628,0.06376984229623812,0.24812447902195056,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,28.672,NA,NA,NA,0.7093836685313648,0.06185499646891472,0.23417616004445674,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,26.047,NA,NA,NA,0.7093030919441359,0.06189636936932425,0.23795498749652677,20,Random
PLS,Spearman_R,base_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.709296141111555,0.06184662063975514,0.25957210336204506,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,25.2,NA,NA,NA,0.7092030641586399,0.06217714280961249,0.2401222561822729,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7090238650228448,0.06318685708048757,0.24417893859405393,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,27.783,NA,NA,NA,0.7089613295330389,0.061498692240173174,0.23439844401222576,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,24.367,NA,NA,NA,0.7089335438054529,0.06315004846803564,0.24990275076410118,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7089182767411351,0.060538754146746504,0.22311753264795775,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.7088571378799029,0.05811285064265907,0.22645179216449018,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,23.548000000000002,NA,NA,NA,0.708619567199147,0.06201434409552463,0.24673520422339545,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,6.3,NA,NA,NA,0.708431998367161,0.05502774118281942,0.21383717699360938,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.7083736754613423,0.06003720550566375,0.23706585162545146,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.7083375569415495,0.06408882092547487,0.24712420116699085,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,22.743000000000002,NA,NA,NA,0.7082722468009984,0.06216678957136741,0.24784662406223956,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.7081680588923043,0.06009094053653433,0.23856626840789108,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,21.952,NA,NA,NA,0.7079193701915131,0.061721784669858844,0.24651292025562654,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,21.175,NA,NA,NA,0.7075387090897214,0.061866995554930276,0.24606835232008883,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,20.412,NA,NA,NA,0.7075137031856148,0.062069162606843524,0.24640177827174226,20,Random
PLS,Spearman_R,base_training,Spectra,NA,NA,12,NA,NA,NA,NA,0.707474787046593,0.05608458119047212,0.20978049458182835,20,Random
PLS,Spearman_R,base_training,Spectra,NA,NA,13,NA,NA,NA,NA,0.7073594823917457,0.05644596039613788,0.21166990830786325,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,38,NA,NA,NA,NA,0.7071066509388785,0.05770840221069362,0.22122811892192273,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,19.663,NA,NA,NA,0.7070746923878739,0.0613231035403779,0.24356765768268973,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,135.247,1.75,0.0037,NA,0.7070455136989511,0.0502265693651611,0.17682689636009996,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,139.167,1.75,0.0037,NA,0.706964934525355,0.050102953420543606,0.17527090858571825,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,137.20000000000002,1.75,0.0037,NA,0.7069454837131129,0.05028040989618145,0.17627118644067796,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.7068885413386281,0.060390694119180924,0.23839955543206448,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,0.7000000000000001,NA,NA,NA,0.706867695827937,0.05008672631006238,0.18549597110308436,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,6.727,NA,NA,NA,0.7068079328271368,0.05507584156571963,0.2066685190330647,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,133.308,1.75,0.0037,NA,0.7067287585044456,0.04992417635929795,0.17593776048902465,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7066593176557966,0.06128043841474199,0.241233676021117,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,36,NA,NA,NA,NA,0.70664680443548,0.06177664129754553,0.25934981939427637,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,24.367,1.5,0.055,NA,0.7065662368812345,0.04619974817831197,0.21200333425951645,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,23.548000000000002,1.5,0.055,NA,0.7065440084844578,0.046875368368428705,0.21261461517088076,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.7064745445901199,0.06155028509138978,0.23423173103639894,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,39,NA,NA,NA,NA,0.7064161794145707,0.0591093249882335,0.23567657682689636,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,18.928,NA,NA,NA,0.706266132447785,0.06158569916533092,0.24634620727979994,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,127.575,1.75,0.0037,NA,0.7061924937226991,0.049797280121769726,0.17743817727146427,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.7061772295535683,0.06156416835079457,0.25851625451514315,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,131.383,1.75,0.0037,NA,0.7061577651918509,0.05010518909796716,0.17565990552931365,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.706150827638528,0.05620365243221282,0.2148930258405113,20,Random
