Model,Metric,dataset,Data,Intercept,Mtry,Ncomp,C,Mean_Degree,Mean_Scale,Mean_Sigma,Mean_Performance,Std_Dev_Performance,Range_Performance,N,Splitting
PLS,RMSE,std_training,Spectra,NA,NA,141,NA,NA,NA,NA,8273537842.414913,3509366802.6661544,15198164779.515318,20,Random
PLS,RMSE,max_training,Spectra,NA,NA,140,NA,NA,NA,NA,334524196.5657052,1494375402.9215436,6683420403.900691,20,Random
PLS,RMSE,max_training,Spectra,NA,NA,141,NA,NA,NA,NA,334524196.5657052,1494375402.9215436,6683420403.900691,20,Random
PLS,RMSE,abs_training,Spectra,NA,NA,141,NA,NA,NA,NA,36975194.143920995,164442143.87037247,735609894.5618805,20,Random
PLS,RMSE,base_training,Spectra,NA,NA,141,NA,NA,NA,NA,27728655.842180654,74498736.60289636,296977488.67417693,20,Random
PLS,RMSE,std_training,Spectra,NA,NA,140,NA,NA,NA,NA,2996141.0133474455,13244365.121975733,59264704.37041883,20,Random
PLS,RMSE,base_training,Spectra,NA,NA,140,NA,NA,NA,NA,282354.70411611605,855191.8402260323,3751462.6208403865,20,Random
PLS,RMSE,sq_training,Spectra,NA,NA,141,NA,NA,NA,NA,242667.46070986477,412114.920240792,1243529.8134176228,20,Random
PLS,RMSE,std_training,Spectra,NA,NA,139,NA,NA,NA,NA,53945.3777095376,239314.85756992846,1070673.5737654723,20,Random
PLS,RMSE,base_training,Spectra,NA,NA,139,NA,NA,NA,NA,7313.263129351877,26363.438497120933,118588.35453404691,20,Random
PLS,RMSE,abs_training,Spectra,NA,NA,140,NA,NA,NA,NA,6322.221714074301,18374.305656316854,82112.50930139559,20,Random
PLS,RMSE,sq_training,Spectra,NA,NA,140,NA,NA,NA,NA,5330.351997830043,10261.404372418607,28831.542079623974,20,Random
PLS,RMSE,max_training,Spectra,NA,NA,139,NA,NA,NA,NA,1574.1030378405746,2676.266399919657,8935.91395673972,20,Random
PLS,RMSE,base_training,Spectra,NA,NA,138,NA,NA,NA,NA,876.7268350160807,3679.9578015823436,16505.44472577628,20,Random
PLS,RMSE,abs_training,Spectra,NA,NA,139,NA,NA,NA,NA,185.7976624569502,567.5902107992871,2497.9241814519437,20,Random
PLS,RMSE,sq_training,Spectra,NA,NA,139,NA,NA,NA,NA,169.64553335006568,460.14140759598234,1978.425326339183,20,Random
PLS,RMSE,std_training,Spectra,NA,NA,138,NA,NA,NA,NA,166.51655548223115,640.6659564519067,2872.627190685406,20,Random
PLS,RMSE,max_training,Spectra,NA,NA,138,NA,NA,NA,NA,57.534810693228025,96.45687914421487,390.66056808237744,20,Random
PLS,RMSE,base_training,Spectra,NA,NA,137,NA,NA,NA,NA,45.340697312022186,183.12942407754764,822.5903112614224,20,Random
PLS,RMSE,std_training,Spectra,NA,NA,137,NA,NA,NA,NA,6.865773709213339,27.07711955925082,121.62364677829848,20,Random
PLS,RMSE,base_training,Spectra,NA,NA,136,NA,NA,NA,NA,5.570960238383655,22.644609420679696,101.64928342272458,20,Random
PLS,RMSE,sq_training,Spectra,NA,NA,138,NA,NA,NA,NA,4.939645587959234,10.59141266740043,42.73916367707424,20,Random
PLS,RMSE,max_training,Spectra,NA,NA,137,NA,NA,NA,NA,3.2819345818404004,4.854832762674101,15.49520656867456,20,Random
PLS,RMSE,abs_training,Spectra,NA,NA,138,NA,NA,NA,NA,1.6553120696315764,2.9402638167244213,11.792002654103557,20,Random
PLS,Spearman_R,abs_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.7511119460294368,0.05959004943159785,0.21383717699360938,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,118.3,NA,NA,NA,0.750176985263477,0.06207911283838957,0.2172270075020839,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,65.863,NA,NA,NA,0.7495976542947612,0.06547973820953239,0.23378716310086145,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,78.652,NA,NA,NA,0.7493864869187354,0.06522877174422075,0.23450958599611005,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,68.607,NA,NA,NA,0.7493475854100587,0.065340546303966,0.23350930814115023,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,111.132,NA,NA,NA,0.749336472987385,0.06274650193787275,0.21822728535704372,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,116.48700000000001,NA,NA,NA,0.749303131048462,0.06318034302069607,0.21817171436510152,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,64.512,NA,NA,NA,0.7492711762418993,0.06567087169601639,0.23373159210891914,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,74.263,NA,NA,NA,0.7491753152578329,0.06493191125686573,0.23456515698805225,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,67.228,NA,NA,NA,0.749164200557612,0.06522145075887259,0.23206446235065303,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,75.712,NA,NA,NA,0.749133638557976,0.06390862154654724,0.228841344818005,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,61.852000000000004,NA,NA,NA,0.7490738982168397,0.06527423737583755,0.23395387607668794,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,72.828,NA,NA,NA,0.7490169378921951,0.06470381389211342,0.23350930814115034,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,63.175000000000004,NA,NA,NA,0.7489933201241135,0.06584865891811968,0.23584328980272307,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,70,NA,NA,NA,0.7489835953356323,0.06490262233878848,0.23289802722978625,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,112.903,NA,NA,NA,0.7489752613081457,0.0622654765005457,0.217504862461795,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.7489557850954627,0.060148483218145296,0.22206168380105595,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,77.175,NA,NA,NA,0.7488446693998765,0.065681057360216,0.23567657682689647,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,59.248000000000005,NA,NA,NA,0.7488182725031604,0.06546663745823472,0.23484301194776336,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,71.407,NA,NA,NA,0.7488057688562622,0.06444123850730456,0.23228674631842183,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,109.375,NA,NA,NA,0.7488002131081551,0.06255979661215212,0.22006112809113654,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,92.575,NA,NA,NA,0.7487918779225937,0.0637510673429119,0.22439566546262846,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,60.543,NA,NA,NA,0.7487710366967796,0.06541065504487605,0.23367602111697694,20,Random
PLS,Spearman_R,base_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.748727944684742,0.06588294218577394,0.22539594331758828,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,121.968,NA,NA,NA,0.7486779566170624,0.06303613072200798,0.22417338149485977,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,80.143,NA,NA,NA,0.7486696225123708,0.06478708344661732,0.23428730202834125,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,107.632,NA,NA,NA,0.7486612856282997,0.0623910296022539,0.2168380105584885,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,114.688,NA,NA,NA,0.7486473924556867,0.06257573854650586,0.218060572381217,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,57.967,NA,NA,NA,0.7486015447467284,0.06606370190265284,0.23673242567379826,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,81.648,NA,NA,NA,0.7485668161772777,0.06503676490054786,0.23306474020561263,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,87.808,NA,NA,NA,0.7485279155178558,0.064622673579396675,0.22734092803556538,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,84.7,NA,NA,NA,0.748458452163953,0.06346009213722698,0.23256460127813294,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,89.383,NA,NA,NA,0.7483876048430945,0.06347603526722802,0.22156154487357604,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,83.167,NA,NA,NA,0.7483445325955338,0.06498171605752151,0.23389830508474585,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,86.247,NA,NA,NA,0.748269510675542,0.06407946072654973,0.23228674631842183,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,94.19200000000001,NA,NA,NA,0.7482556178503514,0.06436554841910361,0.22534037232564597,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,131.383,NA,NA,NA,0.7481972652592151,0.061811346517606856,0.2168380105584885,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,56.7,NA,NA,NA,0.7481847620369444,0.06648283765969178,0.2392331203111977,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,120.12700000000001,NA,NA,NA,0.7481555893700106,0.061976219099832766,0.2171158655181995,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,90.97200000000001,NA,NA,NA,0.748119469074503,0.06392999801831667,0.22017227007502094,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,52.983000000000004,NA,NA,NA,0.748070843549395,0.06662314700787604,0.2405112531258683,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,97.468,NA,NA,NA,0.7480416705350388,0.0635530882784468,0.22006112809113654,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,105.903,NA,NA,NA,0.7480111061420481,0.062021532002998016,0.2142817449291471,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,123.82300000000001,NA,NA,NA,0.7479860984236243,0.06137793232855882,0.21367046401778278,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,102.48700000000001,NA,NA,NA,0.7479444216851648,0.06229667290543314,0.215059738816338,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,51.772,NA,NA,NA,0.747924969328823,0.06646366182642224,0.239066407335371,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,100.8,NA,NA,NA,0.747897186342014,0.06195201911763156,0.22133926090580713,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,55.447,NA,NA,NA,0.7478819014047416,0.06610054566782977,0.23734370658516257,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,95.82300000000001,NA,NA,NA,0.7478666218718184,0.06324672947251554,0.21983884412336763,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,125.69200000000001,NA,NA,NA,0.747852728197373,0.06210702292241415,0.22145040288969164,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,50.575,NA,NA,NA,0.7477929879334416,0.06668584064459795,0.23662128368991386,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,49.392,NA,NA,NA,0.7477902092294345,0.06674838945488414,0.2384551264240068,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,99.127,NA,NA,NA,0.7477138029564621,0.06270709937566915,0.2176160044456794,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.7476832144755153,0.06275453039324398,0.2264517921644903,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,54.208,NA,NA,NA,0.7476707310949263,0.06663694543124508,0.2401778271742152,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,104.188,NA,NA,NA,0.7476485060951689,0.06254725067822645,0.2167824395665462,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,47.068,NA,NA,NA,0.747498461212918,0.06654932010381001,0.23717699360933608,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,48.223,NA,NA,NA,0.7474262191550081,0.06617521070218813,0.23601000277854967,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,137.20000000000002,NA,NA,NA,0.7474192711018068,0.06043841380587776,0.21261461517088076,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,129.472,NA,NA,NA,0.7472192159168398,0.06115225698372377,0.21344818005001398,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,43.687,NA,NA,NA,0.7471650327521027,0.06521602118525982,0.22984162267296482,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,44.800000000000004,NA,NA,NA,0.7471344687065344,0.0658524450503707,0.23256460127813283,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,127.575,NA,NA,NA,0.7471275246679925,0.06181732829679713,0.2168380105584885,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,45.927,NA,NA,NA,0.7470677860253658,0.06622630952501027,0.23434287302028345,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,133.308,NA,NA,NA,0.7470274960718442,0.061792462240813424,0.21250347318699647,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7469496658783351,0.06428729328976296,0.22245068074465135,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7469496640640179,0.0669027596062979,0.2282300639066408,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,42.588,NA,NA,NA,0.7469163511541702,0.06533754433710681,0.23228674631842172,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.7467607343493675,0.056917596361802214,0.20900250069463755,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,139.167,NA,NA,NA,0.7467246331234918,0.06046939634682219,0.21839399833287032,20,Random
PLS,Spearman_R,sq_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.7466329183657259,0.062185078683613365,0.20939149763823284,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,135.247,NA,NA,NA,0.7463134077831195,0.06243897231190158,0.2149485968324535,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,41.503,NA,NA,NA,0.7463106267629628,0.06569286534455138,0.23173103639899972,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.7461327796698609,0.06394744498513087,0.22261739372047795,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.7455478870854593,0.06541384653075437,0.22728535704362318,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,40.432,NA,NA,NA,0.7454381623438802,0.06623172491118225,0.23139761044734652,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,39.375,NA,NA,NA,0.7453964826716313,0.0659820932211558,0.23061961656015573,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,38.332,NA,NA,NA,0.7452728355353513,0.06567279883148402,0.2297304806890803,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.745168626897118,0.05834230272647415,0.20233398166157268,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.7450922207785556,0.05713056904034488,0.20777993887190882,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.7450269275458968,0.060111244060910216,0.19466518477354822,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,37.303,NA,NA,NA,0.7450116512169805,0.06569630751009195,0.2300083356487913,20,Random
PLS,Spearman_R,base_training,Spectra,NA,NA,17,NA,NA,NA,NA,0.7450102403054842,0.06300582578914048,0.18455126424006674,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,35,NA,NA,NA,NA,0.7449727415631776,0.060762445539994395,0.1928313420394554,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,36,NA,NA,NA,NA,0.7446309769131361,0.05993006678342354,0.19110864128924698,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.7446129027719782,0.06342295700094032,0.238510697415949,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,36.288000000000004,NA,NA,NA,0.7445656926748583,0.06574872639109171,0.2292859127535426,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.7444267653494128,0.06223945100191012,0.21328146707418727,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,36,NA,NA,NA,NA,0.7443656200029616,0.060153394603777326,0.1937204779105307,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.7442641997193589,0.06449119055788037,0.22428452347874406,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,35.287,NA,NA,NA,0.7441933670288455,0.06606639148621107,0.2291747707696583,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,36,NA,NA,NA,NA,0.74408915696232,0.060279342703297475,0.19399833287024182,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.7439502367783358,0.059405889939008756,0.21261461517088076,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.7439405082840153,0.05616652750765686,0.19783273131425405,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7439391101499443,0.06640575070898486,0.2281189219227564,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,34.300000000000004,NA,NA,NA,0.743873832898718,0.0663658207307479,0.23017504862461802,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.527,NA,NA,NA,0.7438335196292901,0.06143146365308968,0.22439566546262857,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,32.368,NA,NA,NA,0.7437877007177921,0.06605900083258974,0.2297860516810225,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.7436168229864681,0.05864122560376078,0.19822172825784945,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,33.327,NA,NA,NA,0.7435959779390069,0.06628147797823693,0.2281189219227563,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.7434584293691804,0.05569319932736173,0.2070019449847179,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.7433153438120589,0.06131322943337444,0.20916921367046393,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,28.672,NA,NA,NA,0.7432583858807691,0.06508400233574749,0.22617393720477919,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,29.575,NA,NA,NA,0.7431861436684492,0.06513026512002833,0.22672964712420118,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.023,NA,NA,NA,0.7431277616622126,0.06270894338340993,0.2286746318421784,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.2680000000000002,NA,NA,NA,0.743123594860783,0.06339567262771817,0.23117532647957773,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.7430833227416134,0.0647697587237788,0.24445679355376493,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,35,NA,NA,NA,NA,0.7430735975285048,0.05678375731618238,0.19083078632953598,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,23,NA,NA,NA,NA,0.743023583095322,0.06377586643949187,0.22161711586551824,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7430207973270585,0.06827768444691104,0.23356487913309254,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,27.783,NA,NA,NA,0.742813817366194,0.0657574849133698,0.2286746318421783,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,30.492,NA,NA,NA,0.7427915907451318,0.06624956579101747,0.23295359822172823,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,24,NA,NA,NA,NA,0.7427623852274758,0.06286502327661117,0.22534037232564597,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,31.423000000000002,NA,NA,NA,0.7427499125011752,0.06657523736539817,0.23212003334259512,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,26.908,NA,NA,NA,0.7426109818945177,0.06487247066568097,0.2277299249791609,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,21.952,NA,NA,NA,0.7425915330124002,0.06464554722060269,0.22672964712420118,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,3.388,NA,NA,NA,0.7425276032873754,0.06133631394543904,0.22233953876076695,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,26.047,NA,NA,NA,0.7423803619691376,0.06552465616657178,0.2268407891080857,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,21.175,NA,NA,NA,0.7423678589398792,0.06552299239046604,0.2279522089469298,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,22.743000000000002,NA,NA,NA,0.7423470215357119,0.06477008943162697,0.22417338149485966,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.183,NA,NA,NA,0.7423261404721241,0.06441925250332585,0.22022784106696303,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,37,NA,NA,NA,NA,0.7422872693050074,0.06071784055113258,0.19399833287024182,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,3.7030000000000003,NA,NA,NA,0.7422191869456682,0.06140819927017547,0.22472909141428177,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,23.548000000000002,NA,NA,NA,0.7421858657362844,0.06513880189707952,0.22472909141428177,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,2.8000000000000003,NA,NA,NA,0.74217750310435,0.06087623213375113,0.22634065018060578,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,25.2,NA,NA,NA,0.7421664144222099,0.06578923612451401,0.2268963601000279,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.372,NA,NA,NA,0.7421191384306332,0.06542740200332273,0.2290080577938316,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.7420774787544759,0.06673835123532677,0.2276743539872187,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,24.367,NA,NA,NA,0.7420580527636373,0.06539826084120032,0.22672964712420118,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,3.087,NA,NA,NA,0.7419524403553691,0.06157152057492981,0.22417338149485977,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.7418107408111354,0.06713579677101265,0.2288413448180051,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,4.375,NA,NA,NA,0.7415995674131206,0.06144532178457358,0.2281744929146986,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.792,NA,NA,NA,0.7414814622824599,0.06413109519323876,0.23100861350375101,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,4.032,NA,NA,NA,0.7414217437517324,0.06174784936499205,0.22656293414837447,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,35,NA,NA,NA,NA,0.7413244988007104,0.05769480456080943,0.19644345651569883,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.575,NA,NA,NA,0.7412702908145697,0.0652437235814868,0.23373159210891925,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,20.412,NA,NA,NA,0.7411841968115103,0.06536002210376754,0.22650736315643238,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.741150832483141,0.06680360488659538,0.2282300639066408,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,4.732,NA,NA,NA,0.7411258248805245,0.06125052623793347,0.2280077799388721,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,38,NA,NA,NA,NA,0.7410674773077124,0.05600139554353633,0.18860794665184777,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,33,NA,NA,NA,NA,0.7410633256770629,0.059019882321779744,0.20922478466240624,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.7408966018539355,0.06602914371862541,0.2168935815504307,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,24,NA,NA,NA,NA,0.740757662330102,0.06500847791536993,0.23267574326201723,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,39,NA,NA,NA,NA,0.7406020706169201,0.05471673077375706,0.18538482911919985,20,Random
PLS,Spearman_R,abs_training,Spectra,NA,NA,17,NA,NA,NA,NA,0.7405715045640222,0.06337880805409761,0.21272575715476538,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,28,NA,NA,NA,NA,0.7404339709333608,0.06556485342349068,0.2282856348985831,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,19.663,NA,NA,NA,0.7403992564538203,0.06537581768190971,0.22634065018060578,20,Random
PLS,Spearman_R,abs_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.7402811606263606,0.05471236045012464,0.1919422061683801,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,30,NA,NA,NA,NA,0.7400810876070415,0.062355195972268414,0.19922200611280916,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,0.847,NA,NA,NA,0.7399810392464163,0.06453111909596643,0.21817171436510152,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,29,NA,NA,NA,NA,0.7399602250809503,0.0661399645953036,0.23039733259238693,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,1.008,NA,NA,NA,0.7399018541536294,0.0656179063310593,0.2172825784940261,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.7398921566571113,0.0580061244657099,0.20005557099194216,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,40,NA,NA,NA,NA,0.7398060171803141,0.061174362411375666,0.2174492914698527,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,37,NA,NA,NA,NA,0.7398046256086671,0.0601876227661616,0.2065018060572381,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,18.928,NA,NA,NA,0.7396837794886357,0.06618312634732788,0.22672964712420118,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,38,NA,NA,NA,NA,0.7394795402469244,0.06195168572284062,0.2046123923312031,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,5.103,NA,NA,NA,0.739426740971938,0.0622956409338052,0.23706585162545146,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,25,NA,NA,NA,NA,0.7392878097862431,0.06733447909035459,0.20672409002500702,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,26,NA,NA,NA,NA,0.7392322443916625,0.06862022329613204,0.22550708530147268,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,39,NA,NA,NA,NA,0.7391502794367936,0.060497163164832043,0.19622117254792992,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,0.7000000000000001,NA,NA,NA,0.7390321619533349,0.06494754005433719,0.22311753264795786,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,39,NA,NA,NA,NA,0.7388974265595423,0.05630193147951954,0.1802167268685746,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,18.207,NA,NA,NA,0.7388446557345937,0.06581032720288908,0.22539594331758817,20,Random
