lm_macro_random_cor,cart_macro_random_cor,knn_macro_random_cor,rf_macro_random_cor,svml_macro_random_cor,svmp_macro_random_cor,svmr_macro_random_cor,lm_macro_random_rmse,cart_macro_random_rmse,knn_macro_random_rmse,rf_macro_random_rmse,svml_macro_random_rmse,svmp_macro_random_rmse,svmr_macro_random_rmse,lm_macro_random_int,cart_macro_random_cp,knn_macro_random_k,rf_macro_random_mtry,svml_macro_random_cost,svmp_macro_random_cost,svmp_macro_random_scale,svmp_macro_random_degree,svmr_macro_random_cost,svmr_macro_random_sigma,repetition
0.5292581272575717,0.3219811560943595,0.19548935414779817,0.4517921644901362,0.547929980550153,0.5332036676854682,0.5168657960544596,0.020645734334212337,0.02377803088545438,0.03265306209669893,0.021840294586744153,0.020194711285798767,0.02028341081731945,0.020768639113943756,1,0.02,1,1,1,1,0.01,3,1,0.01,4
0.5346485134759656,0.4354851209460627,0.258343291530402,0.45918310641844967,0.5008057793831621,0.5120311197554878,0.5049180327868853,0.023607062603326037,0.026131041384245154,0.030367810572009764,0.025490778005760266,0.024199785712344598,0.02439789670849337,0.024539847551949764,0.5,0.04,2,2,2,2,0.01,3,2,0.01,4
0.42009474989813944,0.23504276381352865,0.27861290950012507,0.4015337807247843,0.40003334309699806,0.42242876398580687,0.42231762045782273,0.026712738477802925,0.029386582826111035,0.030066462778564177,0.027842219562064587,0.026654699300457132,0.02575148847509838,0.025824972141630365,0.3333333333333333,0.06,3,3,3,3,0.01,3,3,0.01,4
0.4906918588496806,0.2864025104721163,0.1577982161825089,0.498360655737705,0.48002222839677694,0.5118644067796612,0.5332592386774104,0.023528627732391977,0.025650076598474635,0.028591544935386005,0.023146172181331536,0.023691909401033707,0.0223628915556856,0.02233092133728555,0.25,0.08,4,4,4,4,0.01,3,4,0.01,4
0.5314809669352598,0.23521056471977692,0.20789685745334238,0.3994998610725202,0.561155876632398,0.5861628230063908,0.5767157543762158,0.024769575602642917,0.02804951042445092,0.029046447341891497,0.027825274567417676,0.024292065651345982,0.023498889712823805,0.02358846814936365,0.2,0.1,5,5,5,5,0.01,2,5,0.01,4
0.6022784106696306,0.43862168185644357,0.34308263318644655,0.46707418727424294,0.5993887190886359,0.591330925257016,0.5653792720200057,0.021218100888289182,0.025553369162044173,0.031071435346364855,0.023404837974343964,0.020936648687083618,0.021350617925461054,0.021546051876772197,1,0.02,1,1,1,1,0.01,3,1,0.01,5
0.3031397610447347,0.29064494237610966,0.25210130735007735,0.4419005279244235,0.3085857182550709,0.332870241733815,0.36215615448735766,0.025629182878599173,0.02617033422859506,0.02795318538863441,0.02442942174122315,0.02536452667439175,0.02504200566824308,0.02476247835834176,0.5,0.04,2,2,2,2,0.01,2,2,0.01,5
0.4957488191164214,0.28354718177706956,0.4549041400388998,0.3861628230063907,0.5198666296193388,0.5315921089191443,0.5389274798555156,0.024021088970636678,0.02703366429381742,0.025701246093379728,0.02601376784304422,0.0237265739015131,0.023844783104182265,0.023867276554248164,0.3333333333333333,0.06,3,3,3,3,0.01,3,3,0.01,5
0.4710197277021396,0.30241358321114176,0.25207001944984725,0.437176993609336,0.43662128368991393,0.5041400388996945,0.5179216449013616,0.025211020501239186,0.028126165183329395,0.029360513076764416,0.026248120604682974,0.02548815339745907,0.024648585667906474,0.024675477507296224,0.25,0.08,4,4,4,4,0.01,3,4,0.01,5
0.46051681022506263,0.13440603698272965,0.21967213114754103,0.4472353431508753,0.484356765768269,0.48469019171992234,0.5009169213670465,0.02348783906803396,0.026887823634426506,0.027325889131733592,0.02405723337628029,0.023103874149680376,0.02287579986998068,0.022694835298460298,0.2,0.1,5,5,5,5,0.01,2,5,0.01,5
0.6531258682967492,0.449076594047369,0.2520634791880679,0.618838566268408,0.6695748819116423,0.6784662406223952,0.6534037232564602,0.024702794021625805,0.02935097779241429,0.03241336681483112,0.026061062533735656,0.024768614602576802,0.02506661327994946,0.026021786648849698,1,0.02,1,1,1,1,0.01,3,1,0.01,6
0.6011669908307865,0.49246188207648595,0.18834317516790314,0.5128091136426786,0.6017227007502085,0.5923867741039179,0.5799944429008059,0.0223658457680193,0.02598172683703077,0.030686802898739506,0.02473163190889879,0.02227085553363529,0.024422463700793172,0.022811212158688723,0.5,0.04,2,2,2,2,0.1,3,2,0.01,6
0.4377882745207003,0.34387717597867445,0.357803773513324,0.47368713531536544,0.4433453737149209,0.4689636010002779,0.47235343150875253,0.02571157929785904,0.028733920585421294,0.027857410032217686,0.026094518984680792,0.02559649991410366,0.026161272469282508,0.02597821600096833,0.3333333333333333,0.06,3,3,3,3,0.01,3,3,0.01,6
0.581383717699361,0.4300597346672327,0.2705586509150884,0.5529313698249514,0.5914420672409003,0.5972214504028898,0.5884968046679634,0.024453263524479664,0.02582447913503267,0.02982186317831085,0.024604109702853563,0.024379863592109956,0.023441240563049453,0.023624257701287732,0.25,0.08,4,4,4,4,0.01,3,4,0.01,6
0.527479855515421,0.3177358551640401,0.23734700401017972,0.46985273687135326,0.526924145595999,0.5385384829119201,0.5287024173381496,0.021938966353730813,0.024371954134260618,0.02659676774363617,0.023074339850477528,0.021663623000033466,0.022032931896406222,0.0219217288320459,0.2,0.1,5,5,5,5,0.01,3,5,0.01,6
0.58110586273965,0.4588524730021651,0.3387890083186685,0.6343428730202835,0.5752709085857184,0.6405112531258684,0.5773826062795222,0.02285121058179345,0.024357064178223718,0.03091151656932003,0.022266512790901433,0.022783287880623147,0.021914529540363294,0.02232743202982662,1,0.02,1,1,1,1,0.1,3,1,0.01,7
0.5458738538482912,0.40136703560187875,0.3133909478197132,0.44106696304529047,0.5427618782995277,0.5547652125590443,0.5396499027507642,0.025004296376964857,0.028142534626628458,0.029610148737691872,0.026809541090054116,0.024948060318519406,0.025130519825076265,0.025217460636385396,0.5,0.04,2,2,2,2,0.01,3,2,0.01,7
0.4525145873853849,0.363330021622499,0.2417649592475502,0.4464573492636844,0.4328980272297861,0.43367602111697706,0.46951931091970006,0.022388005578450793,0.02368272704103055,0.027012794286898702,0.022656483717276375,0.022393951520032596,0.022335145925716157,0.021813159916934652,0.3333333333333333,0.06,3,3,3,3,0.1,1,3,0.01,7
0.6085023617671577,0.37381679035821685,0.41089762295744997,0.50780772436788,0.6311197554876355,0.5859961100305641,0.6009447068630176,0.02411623305952975,0.026956710537128656,0.027395882368022,0.024536064287908683,0.02391738660093515,0.02486305840910522,0.024602017870437167,0.25,0.08,4,4,4,4,0.01,3,4,0.01,7
0.5361489302584053,0.31999272069612594,0.16782672725608588,0.5033064740205614,0.5552097804945819,0.5694915254237289,0.5666574048346764,0.024560092865575856,0.028602010093869267,0.030417903571316893,0.025551732173217635,0.024179058256291498,0.02394211418709207,0.024042440731207586,0.2,0.1,5,5,5,5,0.01,2,5,0.01,7
0.5401019742390393,0.2793934059372365,0.16804691135992572,0.5843926701407282,0.5307103461243775,0.5725558844104148,0.567915642117076,0.02250403200638891,0.02691339329123529,0.03426732378454764,0.022975670384861764,0.022923445884960092,0.022955783506550285,0.023355605138187314,1,0.02,1,1,1,1,0.01,3,1,0.01,8
0.5540983606557378,0.3431804662503226,0.4287917309629002,0.5797165879410949,0.5622117254792999,0.5968880244512366,0.598888580161156,0.024884240548073738,0.02830757481598773,0.026829142669065716,0.024441375351013477,0.02472190824796975,0.024251331592867565,0.024414588277495704,0.5,0.04,2,2,2,2,0.01,3,2,0.01,8
0.5526611929012497,0.2543792762448284,0.2683950206660262,0.5777240584616784,0.5570513622566241,0.6213756790774584,0.6218480390713911,0.023714705174016682,0.026603182041935278,0.02667583073459278,0.023309736814561156,0.02346656891070456,0.021917207560025152,0.021859753167283124,0.3333333333333333,0.06,3,3,3,3,0.01,3,3,0.01,8
0.46985273687135326,0.3465155640960999,0.275187552097805,0.44128924701305927,0.47579883300916936,0.40533481522645187,0.5453737149208114,0.02666326036259062,0.02981899798396542,0.030811048067380168,0.02898716840968454,0.026183886580257054,0.02851554629976645,0.02575161580977272,0.25,0.08,4,4,4,4,0.1,2,4,0.01,8
0.5084745762711865,0.2628037857361242,0.2803873352220468,0.3858293970547375,0.5214781883856628,0.5021950541817172,0.5277021394831899,0.02306883500198981,0.026616331335098255,0.026877251883381324,0.026140319925457026,0.022955038164295054,0.023272213528910537,0.02309830344551714,0.2,0.1,5,5,5,5,0.01,3,5,0.01,8
0.5287931202666507,0.34472048220183743,0.04204880297456679,0.33565345451217177,0.5218466497676406,0.4592728435125568,0.46774753752134934,0.02799825367137477,0.029983722622390397,0.038572030311506994,0.029912057592519553,0.02779240932130834,0.027763617732969613,0.02861479175509116,1,0.02,1,1,1,1,0.1,2,1,0.01,9
0.4970825229230343,0.3677324518598431,0.10668482387810728,0.4875243123089748,0.46846346207279804,0.5317588218949709,0.4941372603500973,0.026067373932143357,0.027732818921825105,0.03413409203379607,0.02655711199077883,0.02665877712119803,0.025876348930940714,0.02632309093780415,0.5,0.04,2,2,2,2,0.01,3,2,0.01,9
0.6545707140872465,0.3816636781961354,0.23954208868786697,0.36676854681856075,0.6561267018616284,0.4177827174215061,0.6244512364545708,0.02220549433541243,0.025213568285808625,0.02952603119571645,0.02713619379583797,0.02179559554989538,0.026750370860874523,0.022001612813626815,0.3333333333333333,0.06,3,3,3,3,0.1,3,3,0.01,9
0.4583495415393165,0.3062627909241975,0.24318203922934825,0.4381772714642957,0.45029174770769664,0.43856626840789115,0.46596276743539883,0.024906217172120475,0.027005972436068306,0.026855907248203748,0.025805194359707465,0.024957212643664604,0.024465359979352227,0.024448094253042875,0.25,0.08,4,4,4,4,0.01,3,4,0.01,9
0.501861628230064,0.13306103349464665,0.3065979412752476,0.39416504584606843,0.508863573214782,0.532314531814393,0.5238677410391777,0.022602386300487214,0.026802331271809362,0.025190353560853498,0.024090114400580325,0.022593701048496173,0.02186349494690534,0.02200933191575081,0.2,0.1,5,5,5,5,0.01,2,5,0.01,9
0.5591553209224785,0.34385451328690253,0.13657520005167365,0.39088635732147825,0.5524868018894139,0.5327035287579884,0.43728813559322044,0.020262972586755967,0.024964658978694043,0.035091748327576285,0.02379554169818203,0.020206564359998624,0.020638738974241174,0.022833806552827705,1,0.02,1,1,1,1,0.01,3,1,0.1,10
0.5430953042511809,0.3642569170145834,0.4489954721467393,0.47229786051681033,0.553876076687969,0.46457349263684367,0.5690469574881912,0.023634813763693138,0.026137214399959106,0.025740670167374042,0.02451785980155612,0.023240358698117355,0.024573171539214945,0.0232207200256304,0.5,0.04,2,2,2,2,0.1,3,2,0.01,10
0.5252570158377329,0.40876850618248545,0.36894606699618826,0.48669074742984175,0.5249235898860796,0.48796888024451246,0.45784940261183665,0.022724977795663296,0.025849524805672174,0.02791558532104952,0.024409279454347954,0.023046817347996545,0.023314800504788097,0.023714947320851044,0.3333333333333333,0.06,3,3,3,3,0.01,3,3,0.01,10
0.42434009447068644,0.18498320334892746,0.36632397888302315,0.383273131425396,0.42317310363990007,0.399444290080578,0.4103362045012504,0.02535412180031619,0.028542302799456507,0.026664541300567026,0.026816298087315237,0.02534817940014354,0.0255378073101515,0.025588341871262413,0.25,0.08,4,4,4,4,0.01,3,4,0.01,10
0.4922824713238532,0.24374596014918884,0.34512844027282163,0.4017560677807526,0.49550563363539396,0.4780838856238765,0.47044276807496527,0.024918755952072366,0.02810828830206964,0.028649290605947734,0.026584761041348406,0.025130624063146947,0.025256958490860865,0.025380114320553305,0.2,0.1,5,5,5,5,0.01,3,5,0.01,10
0.5502993929315863,0.3838117076280209,0.30234400109658616,0.4278192250930388,0.5492991011797287,0.5276538991048131,0.5106489393232362,0.02453196449279896,0.026812101256598973,0.03332786004880199,0.025633921636883113,0.024664868736002234,0.025179962802900586,0.025538151699933818,1,0.02,1,1,1,1,0.1,2,1,0.1,11
0.6762434009447069,0.41587514577531515,0.4354737972905672,0.6051681022506252,0.6735759933314811,0.6958599611003058,0.7022506251736594,0.027581228040984472,0.031144185705760045,0.032229648225113816,0.029867368487084968,0.027166719233890354,0.02792737320644357,0.02843859783393514,0.5,0.04,2,2,2,2,0.01,3,2,0.01,11
0.40222283967768835,0.33589443874495734,0.10695083160852165,0.2680188941372604,0.395665462628508,0.4049458182828564,0.40227841066963055,0.026695245676378727,0.02774631989836768,0.033280501611655036,0.028713424778738755,0.026715224437027785,0.02633852118307888,0.026339274451466204,0.3333333333333333,0.06,3,3,3,3,0.01,3,3,0.01,11
0.47240900250069473,0.2530700630132963,0.3808716676690066,0.49724923589886094,0.46846346207279804,0.48041122534037245,0.4938594053903863,0.02288373154345499,0.02467077951810932,0.025170187351092662,0.022464821398527117,0.022705581524247946,0.02277974997678461,0.02253769630432696,0.25,0.08,4,4,4,4,0.01,3,4,0.01,11
0.5196999166435122,0.2644490695354605,0.39522089469297034,0.5090302861906085,0.5238121700472355,0.5087524312308975,0.5084745762711865,0.022316097621076243,0.02859375785261496,0.02472479974784662,0.024622929707764737,0.022402782010318943,0.022864465060108072,0.022831928735894045,0.2,0.1,5,5,5,5,0.01,2,5,0.01,11
0.4706307307585441,0.39148464396043925,0.27251507583507073,0.4417893859405391,0.48202278410669636,0.4835787718810781,0.4715198666296195,0.022601969196154845,0.024276706481017343,0.028597266116168044,0.023032640574185137,0.022432386584667306,0.022356989056190713,0.022698369043254337,1,0.02,1,1,1,1,0.01,3,1,0.01,12
0.5213670464017783,0.29406884162098357,0.19689896662616652,0.34298416226729656,0.5143651014170604,0.47146429563767717,0.460627952208947,0.022088115789530075,0.026042811574024848,0.02967045067771273,0.02496082380384148,0.021930187640505625,0.022510167601903684,0.022638364253906255,0.5,0.04,2,2,2,2,0.01,2,2,0.01,12
0.5658794109474855,0.2646381351868346,0.4389952487176365,0.49091414281744933,0.5545984995832177,0.5343150875243124,0.5442622950819673,0.021669714457240488,0.026593822877282704,0.024686164578760765,0.023625113427002353,0.02214738910026735,0.02378135370236126,0.022560396240522414,0.3333333333333333,0.06,3,3,3,3,0.1,3,3,0.01,12
0.49319255348707985,0.37712449653153945,0.27613609527665256,0.4027785495971104,0.49724923589886094,0.49563767713253687,0.4833564879133094,0.02276579238062724,0.024607692771817954,0.027286490469955762,0.025359109569960535,0.022636548766813074,0.022589045815566682,0.02277653106922781,0.25,0.08,4,4,4,4,0.01,2,4,0.01,12
0.5985551542095027,0.22762905853690588,0.39744925607136633,0.5777160322311755,0.5947763267574327,0.5939983328702418,0.6075576549041402,0.026480409095050582,0.031530247866526355,0.029785946146828012,0.02718288587534518,0.026934180139044337,0.02698964416231765,0.026681579405809692,0.2,0.1,5,5,5,5,0.1,1,5,0.01,12
0.39238677410391787,0.31599838994586776,0.2640230113319641,0.3882189497082524,0.39427618782995283,0.40961378160600176,0.3958877465962768,0.027957924518556502,0.029918648309929588,0.03561102139115923,0.028476140477512173,0.02800542027779512,0.027972283251538742,0.028354917573257202,1,0.02,1,1,1,1,0.1,1,1,0.01,13
0.4066463830120558,0.32216568887558017,0.2717648043766777,0.373358896380799,0.41514886290284425,0.4215396157619336,0.4188721710903137,0.026047520354866988,0.02802016748512485,0.030870684777973542,0.027523770923513075,0.026025231590446087,0.025750508430422477,0.02612627765512204,0.5,0.04,2,2,2,2,0.01,3,2,0.01,13
0.4480473471861564,0.35357292970182663,0.2308023621317146,0.4417955237370473,0.4535767377033685,0.4533266647654042,0.4510760083237248,0.025555378628915125,0.02629978301870705,0.030596921294974357,0.02565764790846114,0.02526229129430352,0.02501844792051465,0.025076546046072762,0.3333333333333333,0.06,3,3,3,3,0.01,3,3,0.01,13
0.4570714087246458,0.25747803246133794,0.35363583330776377,0.3641011392053349,0.45718255070853026,0.45618227285357055,0.46046123923312043,0.022433286538665356,0.025602523666843343,0.024016350854390016,0.02424187050157353,0.022468395426727572,0.022473560707406706,0.022442456428162207,0.25,0.08,4,4,4,4,0.01,3,4,0.01,13
0.5723256460127815,0.38549452776275006,0.3322033898305085,0.4897471519866631,0.565212559044179,0.5785495971103085,0.5513753820505697,0.02450188416112575,0.02789265863145331,0.028578057609376116,0.02493275795422503,0.024775133120049454,0.025017766307459475,0.02523952748315038,0.2,0.1,5,5,5,5,0.01,2,5,0.01,13
0.505084745762712,0.23537866557322862,0.1947064957806871,0.4155598777438178,0.50402889691581,0.4901361489302585,0.46801889413726044,0.02370476671296958,0.027199510871310388,0.03407126698886227,0.026391099239794224,0.02369869473981626,0.02410603058607662,0.024707219968786394,1,0.02,1,1,1,1,0.01,3,1,0.01,14
0.5583217560433456,0.19327168584098683,0.2489613891719889,0.4327868852459017,0.5798833009169214,0.6012225618227287,0.5927757710475132,0.02271751114787616,0.026291309213143717,0.028819320678514723,0.024734314345058638,0.022389999642842086,0.02291948968266853,0.023033097554931416,0.5,0.04,2,2,2,2,0.01,2,2,0.01,14
0.5847179772158934,0.3634525747626565,0.38785689569099907,0.5670464017782718,0.5908307863295361,0.627729924979161,0.6232842456237845,0.023916100654233753,0.027093299911580198,0.02770731387830607,0.024876303674373792,0.023898802593796103,0.02354477132229033,0.02366154712965065,0.3333333333333333,0.06,3,3,3,3,0.01,3,3,0.01,14
0.5462072797999445,0.3732872275772878,0.352880701349717,0.546318421783829,0.5608224506807448,0.5718255070853016,0.5845512642400669,0.022593903861921887,0.025312046306227458,0.026164913467909102,0.022794488495229255,0.02251733596868854,0.022012119934407656,0.021949736332540357,0.25,0.08,4,4,4,4,0.01,2,4,0.01,14
0.6514031675465408,0.36237898483648445,0.4038899694359545,0.5772714642956378,0.647679911086413,0.6562378438455128,0.6611836621283691,0.021087528326858562,0.024845376854696784,0.025603079312641434,0.02211014292536896,0.021013133264259302,0.020248007574955144,0.020556140916705802,0.2,0.1,5,5,5,5,0.01,3,5,0.01,14
0.6881911642122813,0.5014267835068921,0.3041031590773972,0.5747707696582385,0.6835787718810782,0.6416782439566547,0.6489580439010837,0.019031548297899742,0.0225724945709891,0.0283959137706837,0.02147023425944086,0.019502889859161328,0.0204738637302732,0.020868854418320395,1,0.02,1,1,1,1,0.01,3,1,0.01,15
0.5741594887468743,0.20226779032327458,0.020701920209761155,0.3404278966379551,0.587274242845235,0.5827729924979163,0.5868852459016395,0.024956560622540928,0.030729773887858112,0.03439292325070486,0.028465871164886105,0.024935553811441916,0.024712196566892414,0.02519857930057212,0.5,0.04,2,2,2,2,0.01,3,2,0.01,15
0.5847179772158934,0.33580668447411227,0.41317032509030294,0.46846346207279804,0.5574881911642123,0.5764934704084469,0.5828841344818005,0.024280192740522278,0.027685040086259636,0.027441064052154115,0.025826809720228695,0.02489761844558209,0.02416647642856547,0.024492815639594323,0.3333333333333333,0.06,3,3,3,3,0.01,3,3,0.01,15
0.5635454292859128,0.21980357103813736,0.14720960281502368,0.42606279522089474,0.5559322033898306,0.5397054737427064,0.5694915254237289,0.021739652050061422,0.02678853776843901,0.028261656293239856,0.024452672862171055,0.021840577908626556,0.021521621271524963,0.021586725744444275,0.25,0.08,4,4,4,4,0.1,3,4,0.01,15
0.47302028341205904,0.07585865818006439,0.17210336204501256,0.2698527368713532,0.4473464851347598,0.4475131981105863,0.4292859127535427,0.023138112819595807,0.027002228346137108,0.027199637252449668,0.026903050391864792,0.023572145534578738,0.023677505595606878,0.023667805162773184,0.2,0.1,5,5,5,5,0.01,3,5,0.01,15
0.6083356487913311,0.3284240905803938,0.15286287985821567,0.39633231453181444,0.5817727146429565,0.514809669352598,0.578160600166713,0.02304609401676739,0.029045772391327745,0.034752593853116756,0.027766174066103013,0.023219048877000735,0.0283018312854857,0.024925285402676484,1,0.02,1,1,1,1,0.1,3,1,0.01,16
0.5000833564879135,0.386072533358669,0.4078802954485553,0.41222561822728543,0.47118644067796617,0.4878021672686858,0.49319255348707985,0.02485871594157748,0.026395124736307608,0.02785148560077108,0.026744070738013173,0.025219092267599497,0.02445118844502587,0.0247850594367797,0.5,0.04,2,2,2,2,0.01,3,2,0.01,16
0.5900527924423452,0.4580306594121921,0.23279658800108974,0.42256182272853576,0.584328980272298,0.573270352875799,0.5696582383995555,0.0241686860094022,0.02678008020548582,0.03134624758941868,0.02721814451693923,0.024304192038827364,0.02419607086653316,0.024632825748150913,0.3333333333333333,0.06,3,3,3,3,0.01,3,3,0.01,16
0.46051681022506263,0.2637594137324079,0.3442162884431978,0.3588218949708253,0.431786607390942,0.4423450958599612,0.5081967213114755,0.026644111807603753,0.029461984550522846,0.030292887415152247,0.028814790603272564,0.02677202802466812,0.026597060419850518,0.025553894691255,0.25,0.08,4,4,4,4,0.1,1,4,0.01,16
0.4476243400944708,0.3941177101748631,0.29928173497935445,0.49535982217282587,0.43862183939983335,0.4534592942484024,0.46051681022506263,0.025965386138958508,0.026938458824844365,0.02743601171466853,0.025071267008465847,0.02619006604539099,0.02583219006731315,0.025455712758541187,0.2,0.1,5,5,5,5,0.01,3,5,0.01,16
0.5570235763746281,0.4312075628954895,0.27955704513158613,0.5672487809491711,0.5424915600906988,0.5636644021716818,0.5765014796538527,0.02499831348063448,0.027319921090944072,0.03138183890360087,0.026038167056247234,0.025046467792923608,0.02524618694057875,0.025683394335359443,1,0.02,1,1,1,1,0.1,3,1,0.01,17
0.514253959433176,0.40952970697545554,0.36801155997698975,0.4434565156988053,0.5280911364267853,0.5488191164212283,0.5710475131981106,0.021491840324589125,0.02363261062968839,0.027051860702050647,0.02255551362649464,0.021231507327646698,0.02088553326943322,0.020892496914172373,0.5,0.04,2,2,2,2,0.01,3,2,0.01,17
0.44523478744095585,0.29577184760938613,0.27452832820623135,0.3830508474576272,0.44390108363434294,0.458738538482912,0.4427896637954989,0.02373716374352397,0.026703766773488936,0.02691598577079457,0.02463206839934625,0.023605060018179067,0.02256735409381247,0.022810787106204062,0.3333333333333333,0.06,3,3,3,3,0.01,3,3,0.01,17
0.5526535148652404,0.3152957890639235,0.23927087840503505,0.45295915532092257,0.5572659071964436,0.5534870797443736,0.5333703806612949,0.024284100178057242,0.02771716604023332,0.02836160737041493,0.0259796337888716,0.024317000642444436,0.024640178069853472,0.024739984518968326,0.25,0.08,4,4,4,4,0.01,3,4,0.01,17
0.44140038899694367,0.25892485317174474,0.3341808027663816,0.4713531536537928,0.444734648513476,0.5084190052792443,0.5168657960544596,0.025597236447967377,0.02858446553700369,0.02756925085443451,0.025137303029443003,0.025595959091273164,0.02462805287546875,0.024846546694472872,0.2,0.1,5,5,5,5,0.01,3,5,0.01,17
0.5668796888024452,0.39339240530395736,0.08405930041285264,0.3627118644067797,0.5499861072520146,0.5382606279522091,0.5428730202834121,0.02595045477412833,0.028332520550829594,0.039589883193100556,0.02822064020982986,0.0260247270721451,0.02498199655845875,0.02642421835016938,1,0.02,1,1,1,1,0.1,2,1,0.01,18
