taxa,BLUPs_2
DE2,1.034542371652284
DE3,0.7468579661729023
DE4,2.712082139740636
DE811,3.4319376575998195
DJ7,-2.145626962649036
DK4676A,-2.159349410560685
DK78002A,-1.567942888054905
DK78010,-0.3718504616155963
DK78371A,0.21271355412867457
DKFBHJ,0.054469268901866263
DKIB014,2.04097503365854
DKMBNA,-0.6000335947881136
DKPB80,-0.4191380315099117
E8501,0.09347017570777634
EAST-028,-0.9119356384233368
Eng-Li-Chih,2.6269978835923045
F118,-1.6976353124066903
F2834T,-2.6338261583843487
FBLA,0.7864113332773837
FR19,1.1913069376891063
H105W,0.6368469030745517
H110,-1.5359824126458597
H113,-2.0962630914009734
H114,0.13502331911797397
H121,-0.8297673244864948
H122w,1.0210581364350793
H5,-2.8978261461477133
H71,0.7687285540169037
H84,-1.7189926152631259
H91,3.0795210610570165
H95,3.0512175440365437
H96,-2.3615823320527745
H99,-1.1522606047984734
HP301,-3.4101805586728426
HUANYAO,2.7860588451475885
HUOBAI,1.0689134192099934
Hy,1.375766850245495
I29,-2.158479104149037
IA2132,4.955374182484507
IBB14,0.9455575298053649
IBB15,3.4670844855720166
ICI-193,2.9960424673015287
ICI-441,-0.6549220320090707
ICI-740,-1.4584878166772657
ICI-893,-2.087242414273263
ICI-986,-1.0471110831921677
ICI581,0.9440674499844888
IDS28,-3.935722294008774
IDS69,-3.3502902699298476
IDS91,-3.5671140469810867
INB-101LFY,-1.6954299688763053
INBRED-109,-0.4785810119986129
INBRED-141,-1.2163833797901347
INBRED-305,-4.838433177515189
INBRED-309,-5.183623532395153
Ia-453,-3.96048348929016
J47,-3.2030110428534
J8606,0.2565561424356719
K150,-0.72515741451593
K41,-0.9377962703284147
K47,-2.5832331973941027
K55,1.3231857104769944
KUNG-70,-0.18918059157310388
L-127,-0.6235655126434747
L-135,1.3101431327149764
L-139,0.545316418257966
L-155,3.4100021327869037
L-289,-0.6784131386020431
LH1,-2.130979517494077
LH127,-1.0497088715485636
LH128,1.4649625411098974
LH132,-1.768808356761659
LH143,-1.969635308989576
LH145,-0.27454141369486645
LH146Ht,-1.6666119486103435
LH149,0.9512173359024836
LH165,2.87788059774537
LH166,2.7209750867915297
LH172,2.2302124197340474
LH181,-1.5641793532996573
LH184,0.9993287775114327
LH185,0.008585062452705005
LH190,-1.9523840652144895
LH191,1.04457891951786
LH192,0.04010402824218864
LH193,-1.685520398413452
LH194,-1.4471194359700759
LH195,-2.4405133902428253
LH197,0.10816251934718098
LH198,0.3264370463599418
LH199,-1.5422087495881096
LH202,0.42364290397806276
LH204,2.170664428933291
LH205,-0.12545541596483598
LH206,-0.0641107795672399
LH208,0.8230884689619556
LH209,-0.9048873344275127
LH211,3.3566766696063004
LH213,1.6884769691392993
LH214,0.6949519318611556
LH215,-1.0996426836509858
LH216,3.523544954554727
LH222,-1.7087150734775163
LH223,0.39926637476562193
LH224,-0.4026186431582853
LH38,1.7425560937476692
LH54,-0.551061114821455
LH57,-0.12440466896035487
LH59,-0.8360289611466781
LH60,-0.300136959108868
LH74,-0.2972021395901881
LH82,0.1433495568302344
LIBC-4,2.4733251653838013
LP1-NR-HT,3.9856406106135758
LP5,-1.2359975037265791
Lp215D,-1.6734753311820103
M14,-1.7742927443147798
MBPM,2.1593347855242495
MBST,-1.2583627863412563
MBWZ,0.07965173287967159
MEF156-55-2,0.1239674721246703
ML606,-1.143972451116722
MM501D,0.18185258524008038
MQ305,2.094400310267984
MS116,1.7424381658495074
MS132,-0.5759558010784628
MS1334,-0.9627174802335186
MS153,1.5408086317848138
MS200,-0.29365951238017657
MS211,0.6854752503466465
MS221,4.036270098769999
MS224,0.6680011805731125
MS225,0.3164552680807329
MS226,-1.5892528706659346
MS24A,1.2717400962275058
MS71,2.446661782750471
MS72,-1.5289310280568937
Mo17,0.8455879243655042
Mo1W,-0.7773352227952951
Mo46,-2.542369710583863
Mo47,0.05762685830104227
Mo5,4.068305650959534
N192,-1.3323073241395196
N193,2.2380610199733995
N197,1.0229438591303541
N200,-2.526332506946485
N201,0.16610471158737325
N209,-0.06287532257428001
N211,-0.9006952086122836
N215,-2.2940969322920517
N217,-2.3674163088206224
N218,2.387548520250822
N28,-0.6805056415472225
N28Ht,2.0227101899840005
N501,-1.9932675721285695
N523,2.1471904741490566
N527,2.339931443996458
N542,-2.9269097700046793
N6,-1.1477602293655782
N7A,1.7929131316971472
NC250,-0.2195634058888665
NC262,-0.27605837039932407
NC290A,-0.3036935115073747
NC294,-2.4077373481664477
NC310,-3.2987330940594823
NC326,-1.1128912379795237
NC328,-3.3042341692128843
NC342,-3.5149020394545967
NC368,0.381744179593779
NC412,-3.3434404028143665
ND247,-0.5604717002499155
ND259,1.6184398384768433
ND265,-0.4901600058911148
NK740,2.4882033804073473
NK807,0.6549628445815012
NORTH-7,-0.017172083331556738
NQ508,-0.2978527718017065
NS501,1.8753250122375715
NS701,1.3210228620507147
NY-159,-1.8415073640263497
NY-166,-0.9527822703745008
NY6371,-2.6619811964952427
Ny821,2.529146007274958
OC19,8.897181232649784
OH33,0.2543073634432283
OQ403,0.048920948964345956
OQ603,0.5648784722689826
OS602,2.9060639094912664
Oh40B,1.7072671606546819
Oh43,0.41879109742023685
Oh7,-0.5868755945670201
Os420,1.7477054001432157
Os426,4.608205483085105
PH207,2.3584867017062434
PHB09,-1.4015050141758874
PHB47,0.9441317852018574
PHBA6,-1.1506658109461498
PHBB3,1.2019933135759864
PHBW8,-0.1333379283610359
PHEG9,1.5742297705831156
PHG29,1.0196501563906926
PHG35,-1.10599464357031
PHG47,-1.6338471651970006
PHG50,-1.8466560860775287
PHG71,-0.508284548725955
PHG72,0.30206737392725136
PHG80,1.786463559290617
PHGW7,0.6083571939813065
PHH93,2.7249215867937857
PHJ33,5.301922524101447
PHJ70,-0.8431602660380902
PHJ89,-2.987020585360713
PHJR5,-1.1439231415586708
PHK29,0.47296792014089
PHK35,-1.5302057450124538
PHK42,3.7479990908255343
PHK56,0.648396090412896
PHK74,0.03090979695011313
PHK76,-1.801956230998987
PHK93,-2.273100202933527
PHKE6,0.5193790404855323
PHM10,-0.3539600559210391
PHN11,-1.276828272692719
PHN34,-2.5115235980513826
PHN46,2.470992693939842
PHN66,-0.15708883991028447
PHN82,0.32108626093523424
PHP02,0.9890653633530008
PHP55,2.6323406271148353
PHP76,-1.0910528831764923
PHP85,-0.9894510163601721
PHPR5,1.5497073866607705
PHR03,-0.6648172448351004
PHR31,2.6162040940130518
PHR36,-2.642682629785185
PHR58,0.951019387321971
PHR62,-0.5404212927151409
PHT10,-2.9569499569621125
PHT22,0.9088592496009822
PHT47,-0.7245163479354176
PHT55,-1.901189062032171
PHT69,0.1764887542783796
PHTM9,-1.922871266926666
PHV37,2.239605065190438
PHV57,-0.17321281143951955
PHV63,2.1952803528756575
PHV78,2.7739937486219994
PHVA9,0.7624553532227475
PHVJ4,3.3369173258469487
PHW03,-2.9491310786253133
PHW17,-1.9670412029778634
PHW20,1.4709910803941868
PHW30,2.015517715119975
PHW43,0.043374839158772834
PHW52,2.7773054588266066
PHW53,-1.2716296816577568
PHW65,-2.0784601907440456
PHW79,0.20968065653897736
PHW80,-2.2073854699182114
PHW86,2.225541217368685
PHWG5,-1.5503823687678524
PHZ51,1.0897643785101856
Pa392,-2.4454191290613303
Pa405,-0.6169386466472695
Pa762,-0.029808205965077265
Pa880,-0.4828770807905399
Pa91,-1.971167070296125
R113,3.476354301554179
R168,2.407135080900558
R177,-2.472507090549953
R181B,2.37766166955273
R226,1.7119948348287755
R227,-2.9969047934785116
R229,-0.1952142614696138
R71,0.23542909193617229
R78,-1.3866340464663391
S8326,0.17205306185958189
SD101,-2.0994944638614412
SD102,0.18750497513171627
SD107,2.0505828555258963
SD40,-0.6440259317787109
SD44,-1.2325399702449287
SG-30A,-1.1446343328009678
Seagull-Seventeen,1.1506366967945896
T242,-2.2062565984822573
TZU-CHIAO-HSI-WU-105,-2.610566183799805
Tr,1.2990663528308612
Va102,2.930511428262144
Va17,-1.7479820593363466
Va26,1.300955564954295
Va35,0.29501624329308423
Va52,-1.6633211850510883
Va59,0.3761434179889307
Va99,-3.502396425183502
VaW6,-1.4687099539895019
W117Ht,2.0861627359183146
W153R,0.31083963234922435
W182E,2.0329440938688825
W22,-0.42400828292660436
W23,-0.06472267448061
W24,-0.6911483858998719
W32,-0.8013675162689587
W37A,-2.82052700153738
W552,1.5457872993604422
W602S,-1.6677444853102272
W603S,-1.1671848515010428
W604S,-1.6449838876055216
W605S,-1.5380258691781123
W64A,-1.6243946287323257
W803G,-3.2568662226226603
W809G,-3.301131899635505
W811G,-0.9732572495852476
W812G,-2.105787835682004
W813G,1.0500800461873785
W814G,-2.129193918931264
W817G,0.1608936701999903
W819G,0.8988419599748179
W820G,-2.4209566269569303
W821G,4.18973020487851
W8304,-0.6672090850346067
W9,0.1300350026619115
WIL900,0.3224384101612866
WIL901,-1.0313696430611994
WIL903,0.26893182568829704
WR3,-0.6108534327281665
WU-TAN-TZAO,1.4007296251939656
WXB6,0.8205702531112772
Wf9,0.6854063632860841
YE-4,2.774951693306208
YING-55,1.339943595526402
YONG-28,2.010013931115308
Yu796-NS,0.6467862281598237
ZS635,0.3164716058398853
