Sample_ID,Genotype,Block,Rep,Env,Cook_Time,Steep_Time,pH,Amylopectin_average,Ankom_Crude_Fiber_average,Ash,Crude.fat,Crude.fiber,Fructose,Glucose,N_combustion_average,N_Kjeltec_average,Sucrose_average,Total_Sugars_average,Moisture,Protein_As_is,Fat_As_is,Fiber_As_is,Ash_As_is,Starch_As_is,Moisture_Uptake,950,955,960,965,970,975,980,985,990,995,1000,1005,1010,1015,1020,1025,1030,1035,1040,1045,1050,1055,1060,1065,1070,1075,1080,1085,1090,1095,1100,1105,1110,1115,1120,1125,1130,1135,1140,1145,1150,1155,1160,1165,1170,1175,1180,1185,1190,1195,1200,1205,1210,1215,1220,1225,1230,1235,1240,1245,1250,1255,1260,1265,1270,1275,1280,1285,1290,1295,1300,1305,1310,1315,1320,1325,1330,1335,1340,1345,1350,1355,1360,1365,1370,1375,1380,1385,1390,1395,1400,1405,1410,1415,1420,1425,1430,1435,1440,1445,1450,1455,1460,1465,1470,1475,1480,1485,1490,1495,1500,1505,1510,1515,1520,1525,1530,1535,1540,1545,1550,1555,1560,1565,1570,1575,1580,1585,1590,1595,1600,1605,1610,1615,1620,1625,1630,1635,1640,1645,1650
YC16:2076,LH132,1,2,1,21.5,16.325,12.32,81.52,1.58,1.22,3.1,1.72,0.54,0.54,1.54,1.55,2.36,2.71,7.44,11.36,5.04,1.45,1.43,72.41,0.397671082,0.021526052,0.02411543,0.028069102,0.033247821,0.039289952,0.045620941,0.051169488,0.05504627,0.057265878,0.058306717,0.058450135,0.057999817,0.057188599,0.055900612,0.054309473,0.052520589,0.050465374,0.048443286,0.046475797,0.044468474,0.042491883,0.040555994,0.038586481,0.036604355,0.034716358,0.033085781,0.031627054,0.030250279,0.029060365,0.028256373,0.027656976,0.027265685,0.027158024,0.02751526,0.028673304,0.031302941,0.036370551,0.044568098,0.055177545,0.067225605,0.080391874,0.093810286,0.106770192,0.11842289,0.128387481,0.137839296,0.147514944,0.156925222,0.164864501,0.170322261,0.173220655,0.173583063,0.17107437,0.165688675,0.158261873,0.150326295,0.142983094,0.136831939,0.13203946,0.128592904,0.126190488,0.124503647,0.123315393,0.122356649,0.121311225,0.11998048,0.118303258,0.116464091,0.114694578,0.113402284,0.112852192,0.113173251,0.114575867,0.117156136,0.121153069,0.126716224,0.133880293,0.142697946,0.152908508,0.164212624,0.176119837,0.188025024,0.199074124,0.208796517,0.217856648,0.226502575,0.235596978,0.247298132,0.262971459,0.282551552,0.306850174,0.336140672,0.369291012,0.403821073,0.437344392,0.467494164,0.492430168,0.511353036,0.524453305,0.533157452,0.538595323,0.541986575,0.543975057,0.54474747,0.544236823,0.542577482,0.539970235,0.536638375,0.532876162,0.528678158,0.524134803,0.519504692,0.514992793,0.51042253,0.505944628,0.50199409,0.4986681,0.496086654,0.493771854,0.491972285,0.49043499,0.489105268,0.48799445,0.486599278,0.484875087,0.482324294,0.479201243,0.475032018,0.469742249,0.463525472,0.456352004,0.448730341,0.441041316,0.433316374,0.425911971,0.418599258,0.411618419,0.405047602,0.398995634,0.393476159,0.388533024
YC16:2083,6F629,1,2,1,23.5,16.36666667,12.31,84.1,1.91,1.37,2.43,2.26,0.39,0.32,1.72,1.74,2.05,2.44,8.28,12.49,4.74,1.57,1.49,71.2,0.411563408,0.008187166,0.010347312,0.013562146,0.017960021,0.023027108,0.028180324,0.032769031,0.035902118,0.037550058,0.038257235,0.038233503,0.037666883,0.036762987,0.03559335,0.034099816,0.03231113,0.030355663,0.028453964,0.026678702,0.024852334,0.023053451,0.021298337,0.019542287,0.017802503,0.016181222,0.014581863,0.01321976,0.012104084,0.011124069,0.010271292,0.009687008,0.009466584,0.009544661,0.009963703,0.011051269,0.013437687,0.018049466,0.025387223,0.03475356,0.045437163,0.05716989,0.068903853,0.080208505,0.090406244,0.099177756,0.107497693,0.11590912,0.124224637,0.131293216,0.136031855,0.138265172,0.13832486,0.13605315,0.131416572,0.124915828,0.11776031,0.111286342,0.106009738,0.101850563,0.098827663,0.096682083,0.095131162,0.094111946,0.093302824,0.092458558,0.091320078,0.089879754,0.088269444,0.0867824,0.085768805,0.085382505,0.085795432,0.087073851,0.089394942,0.093046138,0.098125745,0.104710435,0.112815675,0.121994817,0.132140622,0.143039643,0.153966956,0.164165172,0.17316051,0.181136062,0.188730364,0.197277549,0.208244701,0.222960558,0.241570954,0.26427166,0.291531103,0.322254396,0.353907997,0.384629708,0.412379119,0.435404222,0.452722637,0.464781145,0.472714323,0.477737989,0.480843328,0.482554805,0.48317389,0.482648239,0.480766712,0.478037503,0.474659328,0.470907969,0.466694966,0.462333138,0.457888644,0.453297747,0.448782135,0.444536802,0.440713067,0.437374199,0.434754929,0.432539676,0.430615453,0.429013682,0.427672638,0.426415019,0.424888593,0.422985983,0.420515057,0.417504757,0.413440152,0.408433153,0.402401594,0.395652863,0.388588294,0.381376979,0.374171704,0.367339056,0.360670566,0.35427526,0.348263529,0.342581096,0.337416582,0.332867644
YC16:2092,2FADB,1,2,1,21.5,16.40833333,11.655,83.86,1.53,1.22,3.22,1.77,0.59,0.72,1.33,1.32,2.49,3.16,8.59,10.05,4.33,1.41,1.36,72.39,0.431604317,0.010293528,0.01231847,0.015529638,0.019805301,0.024854641,0.030202435,0.034979995,0.038305674,0.040260876,0.041178839,0.041305782,0.040893434,0.040137233,0.038946296,0.037563393,0.03596664,0.03415173,0.032362606,0.03065584,0.028882623,0.027162804,0.025483657,0.023743723,0.022017211,0.020398714,0.019025108,0.017780775,0.016579331,0.015506306,0.014759768,0.014232592,0.013861894,0.013735544,0.014010704,0.014993726,0.017225705,0.02156552,0.028501523,0.037519187,0.04792107,0.059346912,0.071076854,0.082377419,0.092519335,0.101214262,0.109430259,0.117804757,0.126022327,0.133059415,0.137992775,0.140777611,0.141353133,0.13936586,0.134803364,0.128347454,0.121386947,0.114946733,0.109610771,0.105496832,0.102580836,0.100550282,0.09910809,0.098092218,0.097250958,0.096335653,0.095137995,0.093681447,0.092085009,0.090500796,0.089333373,0.088862501,0.089133307,0.090284908,0.092472972,0.095888679,0.100678839,0.10684591,0.114473141,0.123324092,0.133020993,0.143310257,0.153528006,0.163018525,0.171498249,0.179238891,0.186512276,0.194190108,0.203940827,0.217045138,0.233487393,0.253870907,0.278662406,0.306777486,0.336331202,0.365212256,0.39138407,0.413251723,0.429954532,0.441831487,0.449741171,0.454862601,0.458155485,0.459999823,0.460807483,0.460611591,0.459290216,0.4570171,0.454128893,0.450847167,0.44709615,0.443141292,0.43918462,0.435227409,0.431333004,0.427604642,0.424309496,0.421608997,0.419476853,0.417564449,0.416114764,0.415053964,0.414015073,0.412981574,0.411863963,0.410461108,0.408357264,0.40563718,0.402115321,0.397617722,0.392252343,0.386134988,0.379554025,0.37298555,0.366404198,0.359985716,0.35364479,0.347489226,0.341843179,0.336607272,0.331759976,0.327613614
YC16:2094,A334,1,2,1,25,16.725,11.91,80.63,2.26,1.6,4.75,2.17,0.47,0.48,2.01,2,2.17,2.47,7.01,14.65,5.53,1.83,1.67,70.23,0.430263158,0.046270009,0.049455758,0.054234072,0.060294602,0.067316243,0.074657237,0.081177705,0.085734391,0.088405538,0.089725704,0.089984308,0.089544458,0.088697714,0.08727751,0.085463649,0.083282063,0.080770341,0.078286712,0.0758337,0.073347155,0.070922693,0.06846139,0.065930083,0.063409797,0.06106277,0.058990624,0.057149239,0.05549137,0.054096748,0.053138988,0.05252518,0.052169849,0.052194793,0.052753761,0.054339411,0.057828763,0.064506397,0.075082469,0.088532686,0.103559535,0.119719447,0.13604055,0.151927387,0.166440208,0.179038138,0.190871554,0.20267228,0.213955854,0.223223651,0.229237111,0.232082757,0.231928522,0.228417988,0.221596655,0.212495146,0.202923619,0.194091157,0.186722241,0.180962128,0.176709328,0.173687875,0.17155669,0.170141618,0.169049185,0.167919983,0.166456054,0.164511641,0.162247926,0.160077581,0.15855504,0.157974728,0.158489051,0.160364024,0.163712105,0.168763062,0.175727753,0.184657562,0.195633091,0.208309511,0.222302569,0.237071462,0.251819467,0.265548896,0.277691887,0.288925178,0.299669369,0.311162663,0.325958796,0.345879782,0.370602629,0.400903196,0.436975001,0.477100852,0.518252643,0.557675014,0.59270689,0.621656248,0.643543422,0.658972155,0.669254778,0.675933097,0.68029401,0.68281868,0.683976559,0.683795975,0.682156421,0.679423803,0.676073335,0.672073315,0.667704177,0.662600148,0.657318295,0.65215056,0.646722841,0.641429947,0.636690162,0.632570004,0.629289266,0.626343697,0.623933253,0.621893828,0.62012479,0.61853038,0.616852634,0.614819298,0.611891717,0.608145663,0.603226393,0.597108802,0.589644455,0.581202043,0.572288088,0.563176885,0.55409142,0.545389698,0.536876131,0.528582522,0.520878436,0.513694717,0.507079061,0.501419793
YC16:2100,PHG50,1,2,1,23,18.46666667,12.285,84.2,1.94,1.3,2.06,2.32,0.44,0.5,1.66,1.68,2.36,3.23,7.91,12.49,4.54,1.65,1.48,72.34,0.423836016,0.010091034,0.01224716,0.015616328,0.020114913,0.02537725,0.030827116,0.03573946,0.039132238,0.040945145,0.04175138,0.04177384,0.041232716,0.040353045,0.039142,0.037611189,0.035752729,0.033757213,0.031831804,0.029995104,0.028208353,0.026395341,0.024582369,0.022822197,0.021075993,0.019385152,0.017789729,0.016358849,0.015206144,0.014205321,0.013310453,0.012747269,0.012479869,0.012497293,0.012892889,0.014004768,0.016463086,0.021199759,0.028656987,0.038137317,0.048952812,0.060893338,0.072864475,0.084518573,0.095115528,0.104295735,0.113040984,0.121875617,0.130563992,0.137968582,0.142933647,0.145360639,0.145487367,0.143154961,0.138366165,0.131642871,0.124214165,0.117439457,0.11190825,0.107575401,0.10441839,0.102131889,0.100477655,0.099417995,0.098542056,0.097608007,0.096366479,0.094787088,0.092983216,0.091345425,0.090178098,0.089634125,0.089960519,0.091182826,0.093488808,0.097101712,0.102240481,0.108993344,0.117313806,0.126896928,0.137538609,0.148929224,0.160422102,0.171135235,0.180533469,0.18886864,0.196663969,0.205302538,0.216429947,0.231329892,0.250211616,0.273366613,0.30149638,0.333447281,0.366719585,0.399213867,0.428667954,0.453134598,0.47154433,0.484324781,0.492804664,0.498135036,0.501508588,0.503337052,0.503998152,0.50343631,0.501549342,0.498836488,0.495457122,0.491675407,0.487448813,0.482912332,0.478243655,0.473617728,0.469020573,0.464689838,0.460775809,0.457425436,0.454772972,0.452589177,0.450744966,0.449247663,0.447994278,0.446804448,0.445315679,0.443477415,0.441030691,0.437935237,0.43383389,0.42866571,0.422338905,0.415275643,0.407888252,0.400404188,0.392950614,0.385744355,0.37879506,0.372116346,0.36581279,0.359869246,0.354488494,0.349774538
YC16:2108,A322,1,2,1,22,16.81666667,11.99,84.66,1.88,1.24,2.3,2.2,0.42,0.41,1.57,1.59,2.26,2.83,8.51,11.63,4.6,1.81,1.46,71.8,0.384865929,0.008728156,0.010784844,0.014081868,0.018488479,0.023573212,0.028874723,0.033531745,0.036774328,0.038554582,0.039267757,0.039267139,0.038709084,0.037834408,0.036626683,0.035108954,0.033285016,0.03135667,0.029459897,0.027684593,0.025914275,0.024208581,0.022516095,0.020740744,0.018968174,0.017382238,0.015834712,0.014452749,0.013333358,0.012352768,0.011498229,0.010905192,0.010609508,0.010630941,0.011047966,0.012032832,0.014400641,0.01903118,0.026279971,0.035476621,0.046077781,0.057801202,0.069624506,0.081030471,0.09127491,0.100195048,0.108702986,0.117243677,0.125663209,0.132865841,0.137749603,0.140147731,0.140295665,0.138008117,0.133298307,0.126763555,0.119597506,0.113083978,0.107685014,0.103493932,0.100443152,0.09814809,0.096555412,0.095496794,0.094601862,0.093701029,0.092506864,0.090962393,0.089212706,0.087608569,0.0865833,0.086057324,0.086347032,0.087575858,0.089879447,0.093521273,0.098558761,0.105187406,0.113309029,0.122601164,0.132985279,0.144082287,0.155233876,0.165594106,0.17471357,0.182765301,0.190394221,0.198748155,0.209544724,0.224023601,0.242367781,0.264698812,0.29175718,0.322191665,0.353615663,0.384073402,0.411411822,0.434066019,0.450999718,0.462671908,0.470266489,0.475036643,0.478056396,0.479660726,0.48026038,0.479655496,0.477798307,0.475124777,0.471876355,0.468171966,0.464199058,0.459909235,0.455642936,0.451237738,0.446909929,0.442832892,0.439115793,0.435954416,0.433488495,0.43160168,0.429867546,0.428468877,0.427271394,0.42605545,0.424678329,0.422776272,0.42038431,0.417448691,0.413577109,0.408731839,0.402748937,0.39611608,0.389101998,0.381899898,0.374758785,0.36795023,0.361354323,0.355140111,0.349238575,0.343580806,0.338403348,0.333810022
YC16:2115,CR1HT,1,2,1,26.5,16.28333333,11.93,85.45,1.93,1.44,2.3,2.37,0.44,0.42,1.8,1.79,2.35,3.06,7.78,13.45,4.36,1.56,1.54,71.89,0.428333458,0.00290579,0.004669358,0.007530767,0.011399121,0.015989769,0.020778537,0.024968161,0.027851312,0.029457987,0.030079034,0.030014722,0.029488434,0.028713125,0.027619818,0.026252689,0.024549342,0.02275889,0.021033363,0.019329757,0.017696794,0.016067937,0.014434438,0.012753679,0.011082763,0.009570909,0.008100374,0.006765858,0.005723955,0.004799047,0.003962959,0.003407985,0.003165152,0.003169273,0.003502787,0.004459617,0.006723881,0.011068304,0.017855242,0.026412563,0.036212945,0.046964608,0.057749193,0.068258763,0.077859788,0.086171733,0.09411054,0.102116723,0.110001359,0.116686864,0.121125793,0.123273295,0.123359788,0.121184714,0.116751755,0.110662676,0.103959788,0.097855079,0.092817153,0.088927147,0.086078598,0.083944649,0.082482036,0.081558576,0.0808051,0.080018636,0.078953915,0.077584827,0.075927429,0.074467199,0.073502832,0.073021298,0.073312917,0.074428119,0.076511699,0.079792862,0.084349423,0.090412013,0.097849104,0.106375034,0.115956217,0.126276883,0.136641936,0.146273472,0.154771448,0.162237767,0.169287525,0.177058485,0.187057022,0.200369831,0.217282556,0.23800266,0.263222168,0.291880433,0.321694851,0.350934179,0.377415707,0.39958096,0.416256675,0.427747453,0.435241149,0.4399723,0.442962062,0.444544748,0.445222162,0.444701519,0.442856916,0.44044769,0.437387228,0.433950289,0.430180034,0.426139957,0.421939463,0.4177011,0.413528822,0.409531266,0.405966683,0.402882803,0.400431302,0.398561355,0.396838996,0.395381597,0.394297182,0.393105545,0.39174443,0.389985927,0.387645079,0.384860983,0.381111058,0.376302222,0.370598931,0.364173693,0.357337847,0.350448085,0.34362035,0.337044254,0.330728124,0.324739665,0.319087019,0.313657199,0.308737945,0.304388162
YC16:2118,LH119,1,2,1,24.5,16.49166667,12.05,85.76,1.83,1.24,3.03,2.26,0.48,0.52,1.56,1.56,2.44,3.03,7.51,12.34,4.39,1.88,1.49,70.02,0.41444834,0.021396585,0.02361275,0.027103449,0.031859401,0.037517698,0.043313296,0.04836869,0.051840008,0.053701061,0.054451086,0.054393623,0.053813045,0.052844963,0.051591713,0.049989286,0.0480328,0.045940033,0.043890736,0.041943957,0.040044559,0.038147324,0.036239775,0.034315221,0.032415618,0.030609925,0.028886076,0.027377197,0.026122012,0.024994171,0.023978853,0.023342384,0.023022162,0.023021552,0.023418656,0.024576999,0.027191808,0.032183509,0.040119977,0.050197059,0.061689527,0.074309258,0.087009782,0.099268817,0.11025302,0.119615226,0.128473066,0.137500533,0.146482598,0.154121193,0.159288828,0.16192967,0.162278872,0.160015187,0.155049647,0.14792348,0.140056561,0.13290456,0.126986839,0.122347854,0.118903778,0.116447587,0.114706617,0.113493429,0.112517617,0.111481884,0.110191292,0.108555989,0.106641932,0.104925801,0.103748354,0.103144253,0.103490399,0.104761855,0.107143533,0.110909635,0.116186478,0.123122582,0.131570454,0.141290912,0.152180878,0.163867139,0.175511236,0.186256202,0.195754077,0.204059334,0.211913015,0.220596235,0.231710967,0.246422342,0.264689125,0.286867034,0.313681966,0.343820849,0.374706046,0.404496842,0.431119108,0.453023167,0.46937936,0.480422331,0.487600855,0.492041269,0.49476265,0.496188256,0.496592135,0.49594688,0.493971008,0.491335287,0.48827777,0.484673716,0.480831609,0.476838271,0.472536443,0.468262825,0.463990719,0.459997582,0.456374325,0.453366797,0.450956758,0.44897019,0.447307564,0.445967507,0.444766689,0.443553857,0.442185808,0.440457871,0.438088512,0.435339766,0.431616022,0.426857563,0.421177521,0.414823305,0.408038601,0.401220575,0.394335439,0.387818596,0.381477648,0.375471245,0.369712567,0.364323489,0.359450984,0.355175774
YC16:2126,B85,1,2,1,23.5,18.71666667,12.27,83.62,1.97,1.25,2.94,2.3,0.46,0.51,1.72,1.74,2.39,2.89,6.89,13.4,4.41,1.99,1.57,70.74,0.39502861,0.032834449,0.035406968,0.039554146,0.0451283,0.051671647,0.058426888,0.064291739,0.06833899,0.070577908,0.071482532,0.071505386,0.070923582,0.069945575,0.068544397,0.066718726,0.064539694,0.062220944,0.059915848,0.057667051,0.05547123,0.053342534,0.051123365,0.048910759,0.046748547,0.044650217,0.042701975,0.04095664,0.039512335,0.038246437,0.037133944,0.036430022,0.036084406,0.036143236,0.036648811,0.037984411,0.041086913,0.046955044,0.056230847,0.067905014,0.081186544,0.095652409,0.110253735,0.124341184,0.137051561,0.148002016,0.158323311,0.168760911,0.179031301,0.187670574,0.193405935,0.196207203,0.196380787,0.193551845,0.187743892,0.179606835,0.170714761,0.162603678,0.155815998,0.150489983,0.146578038,0.143720501,0.141658803,0.140233453,0.139167638,0.138024462,0.136563345,0.134666526,0.132466442,0.130457533,0.129094507,0.128400239,0.128793804,0.13029936,0.133071527,0.137495078,0.143593784,0.151621136,0.161457395,0.172788843,0.185469738,0.198992394,0.21250819,0.224991999,0.23599625,0.24573277,0.25494409,0.265013295,0.277893685,0.295108692,0.316498602,0.342370661,0.37351092,0.408440094,0.444057814,0.478220228,0.508558238,0.53347242,0.552017737,0.564596412,0.57274612,0.577812053,0.581040792,0.582667111,0.583205018,0.582522393,0.580394106,0.577641292,0.57426821,0.570410606,0.566307796,0.561792745,0.557097275,0.552338726,0.547569652,0.543061321,0.538914502,0.535414462,0.532635209,0.530356141,0.528415985,0.526844429,0.525498559,0.524099885,0.522488324,0.520665467,0.518060391,0.514850961,0.510497963,0.505188735,0.49873788,0.491422043,0.483724336,0.475891062,0.468101287,0.460621697,0.453488181,0.446577577,0.439951811,0.433835556,0.428392264,0.423599143
YC16:2133,PHG80,1,2,1,22.66666667,15.86666667,12.23666667,89.74,1.72,1.2,2.05,2.44,0.43,0.47,1.28,1.3,2.32,3.05,9.07,9.86,3.7,1.61,1.32,70.7,0.424968876,-0.007136843,-0.005526991,-0.002672166,0.001119726,0.005636528,0.010282894,0.014268766,0.016997635,0.018472504,0.018977014,0.018823401,0.018139289,0.017232777,0.016105286,0.014703372,0.013069868,0.011312912,0.009618863,0.00801794,0.006465799,0.004980694,0.003506465,0.001991192,5.07E-04,-8.94E-04,-0.002283613,-0.003474123,-0.004429072,-0.005261963,-0.006073828,-0.006614779,-0.006907003,-0.006886597,-0.006536967,-0.005669016,-0.003622911,3.00E-04,0.00646001,0.014329457,0.023450345,0.033541606,0.043680356,0.05342785,0.062111426,0.069555132,0.076687907,0.083957904,0.091171369,0.097486664,0.101861869,0.104181345,0.10458367,0.102859847,0.098994267,0.093463162,0.087283706,0.081657248,0.0770134,0.07334794,0.070674169,0.068785726,0.067437965,0.066531468,0.065746979,0.064901188,0.063816814,0.062471617,0.060911229,0.059604761,0.058690237,0.058210323,0.05851826,0.059582317,0.061493646,0.064629156,0.068936667,0.074605943,0.081531342,0.089431199,0.098371024,0.108001386,0.117594755,0.126470037,0.134255169,0.140982958,0.147339629,0.154530453,0.163691789,0.176041975,0.191815464,0.211139574,0.234696968,0.26143132,0.289269004,0.316555729,0.341434255,0.362000168,0.377503395,0.38813195,0.394975328,0.399145304,0.401636018,0.402835643,0.403088331,0.402352083,0.400298513,0.397477487,0.394077097,0.390318473,0.386355197,0.382219235,0.377924223,0.373725594,0.3695991,0.365749181,0.362320962,0.35952113,0.357423004,0.355673493,0.354179576,0.352895548,0.351803601,0.350701759,0.349363361,0.347646868,0.345375286,0.342708328,0.339151974,0.334573174,0.329151412,0.323151616,0.316736874,0.310254584,0.303884613,0.297811681,0.291970733,0.286368259,0.281145319,0.276078897,0.271429632,0.267301274
YC16:2140,LP5,1,2,1,21,16.60833333,12.18,87.85,1.41,1.17,2.8,1.95,0.48,0.47,1.17,1.16,2.28,2.89,9,8.27,4.02,1.36,1.25,71.37,0.413531792,-2.54E-04,0.001505453,0.004225717,0.007882118,0.012211825,0.016790492,0.020826759,0.02363185,0.025176227,0.025844672,0.025781688,0.025262524,0.024510266,0.023354112,0.022078111,0.020664854,0.019050447,0.017453869,0.015902907,0.014362514,0.012884566,0.011444607,0.009977056,0.008501485,0.007127782,0.005963891,0.004843419,0.003831588,0.002944139,0.002319959,0.001880649,0.001544096,0.001436027,0.001679209,0.002497354,0.004400926,0.008064517,0.01396963,0.021746641,0.030748784,0.040700211,0.050960569,0.060824502,0.069573896,0.076982213,0.084001832,0.091271413,0.098499289,0.104723557,0.109167562,0.111724092,0.112313747,0.110635993,0.106670114,0.101035733,0.094961249,0.089331068,0.084621504,0.080974734,0.078438339,0.076679696,0.075349039,0.074426058,0.073653614,0.072800598,0.071704097,0.070418293,0.069027578,0.067712814,0.066749393,0.066365062,0.06665723,0.067748341,0.069698714,0.072772022,0.077057761,0.082562719,0.089348585,0.097214626,0.105801157,0.114801253,0.123765013,0.132113266,0.139538544,0.146384168,0.152867832,0.159777933,0.168721462,0.18086261,0.196190598,0.215289922,0.238482211,0.264778561,0.292488538,0.319753802,0.344472427,0.365129597,0.380883219,0.391913704,0.399122292,0.403620139,0.406384586,0.407860458,0.408326975,0.407698996,0.406074544,0.403479184,0.400279426,0.396677506,0.392724475,0.388498341,0.384277829,0.380217113,0.376292312,0.372524155,0.369182294,0.366530941,0.364406574,0.362538054,0.361096951,0.35993338,0.358823539,0.357770367,0.356498569,0.355002146,0.352755062,0.349961549,0.346539219,0.342158354,0.33690532,0.330974046,0.324614104,0.318218081,0.311885554,0.305718553,0.299708343,0.293886175,0.288500094,0.28354471,0.27899728,0.274857394
YC16:2155,C123,1,2,1,25.5,16.31666667,12.15,86.21,2.02,1.35,2.44,2.41,0.46,0.59,1.62,1.59,2.43,3.33,7.72,12.4,3.52,1.92,1.5,70.9,0.424316077,0.015001942,0.017176779,0.020628816,0.025191661,0.030717205,0.036419474,0.041402454,0.044818922,0.046687099,0.047467726,0.047483269,0.046840148,0.045945232,0.044639876,0.042984334,0.04108445,0.039007077,0.036923495,0.034956411,0.033070638,0.031190313,0.029354099,0.027450866,0.025615914,0.023831121,0.022128115,0.020604595,0.019375999,0.018277176,0.017373046,0.01676897,0.016451557,0.016448527,0.016888598,0.018054613,0.02075139,0.025761624,0.033597487,0.043495229,0.054759325,0.067169956,0.079659099,0.09160691,0.102438632,0.111919703,0.120928684,0.129878088,0.138561457,0.145961435,0.150953362,0.15340526,0.153546329,0.151214194,0.146432868,0.139724136,0.132318713,0.125499185,0.119823443,0.115368891,0.112123313,0.109771174,0.108124512,0.106963472,0.106003263,0.105034488,0.103730154,0.102136227,0.100292187,0.098578894,0.097380577,0.096835039,0.097167723,0.098467179,0.100874122,0.104652928,0.109920678,0.116855277,0.125392354,0.135154497,0.146105571,0.157733595,0.169330145,0.180103185,0.189535109,0.197780271,0.205498373,0.214014118,0.224982119,0.239681469,0.258205434,0.280693179,0.307814448,0.3382342,0.369501387,0.399680704,0.426742893,0.449157868,0.465894463,0.477484853,0.485070031,0.489799672,0.49274761,0.494355715,0.494870285,0.49420047,0.492381526,0.489783931,0.486540943,0.482972954,0.479076504,0.47489847,0.470513517,0.466118506,0.46186654,0.457837047,0.454138274,0.450982114,0.448598924,0.446574428,0.444774933,0.443364507,0.442253894,0.44110575,0.439593661,0.437835804,0.435500131,0.432621755,0.428862947,0.424025644,0.418242668,0.411724889,0.404816181,0.397773326,0.390826034,0.384188482,0.377752795,0.371521052,0.365657122,0.360141803,0.355092245,0.350690646
YC16:2156,B87,1,2,1,23.5,16.63333333,12.16,84.08,1.56,1.23,3.34,1.79,0.49,0.47,1.35,1.35,2.22,2.61,8.55,9.64,4.67,1.48,1.34,71.91,0.432125931,0.01290747,0.015426035,0.019211133,0.02408556,0.029749806,0.035650882,0.040844952,0.044363168,0.046330943,0.047195409,0.047201725,0.046625085,0.045709771,0.044338271,0.042759623,0.040959528,0.038941162,0.036980259,0.035066866,0.033161173,0.031328283,0.029497978,0.02764263,0.025811849,0.024081891,0.022535656,0.021186733,0.01993247,0.018881116,0.018119853,0.017560551,0.017182543,0.01711557,0.017454432,0.018524996,0.020962058,0.025657973,0.033281495,0.043278036,0.05479862,0.067389206,0.080155457,0.09236262,0.103224674,0.112528123,0.121329185,0.130332647,0.139111009,0.146615025,0.151886029,0.154733327,0.155138549,0.152762586,0.147760495,0.140903465,0.133590673,0.126790247,0.121042709,0.116590388,0.113401775,0.111182124,0.109581754,0.108458097,0.1075007,0.10645942,0.105188447,0.103586883,0.101862836,0.100270305,0.099114023,0.098634167,0.09902867,0.100444093,0.10299111,0.10691523,0.112367494,0.119350248,0.12790365,0.137771771,0.148560306,0.159886598,0.171223331,0.181768185,0.191022078,0.199557926,0.207784318,0.216626966,0.22799045,0.24333644,0.262829729,0.286893038,0.315682589,0.348006479,0.381509787,0.413979008,0.443031275,0.466987025,0.485089515,0.497567745,0.505745552,0.510847963,0.513889554,0.515494902,0.516052257,0.515349266,0.513406396,0.51044825,0.506819114,0.502711174,0.498188333,0.493432558,0.488710363,0.484059493,0.479476265,0.475000069,0.471172104,0.467983237,0.465364562,0.463177999,0.461439813,0.459980503,0.45865988,0.457410312,0.455992695,0.454218319,0.451660439,0.448517073,0.444422954,0.439271722,0.433101694,0.426031218,0.418557906,0.411023642,0.40349622,0.396157086,0.389007418,0.382127095,0.375716787,0.369838595,0.364314967,0.359385078
YC16:2157,N192,1,2,1,22.5,18.40833333,12.12,81.54,1.61,1.44,2.64,1.83,0.53,0.49,1.82,1.81,2.24,2.75,6.81,13.37,4.23,1.26,1.47,72.73,0.423839462,0.002220332,0.00436595,0.007569749,0.011708802,0.016615187,0.021841227,0.026396233,0.029599614,0.031472569,0.032343589,0.032446257,0.032111114,0.031563603,0.030528585,0.029265477,0.027788622,0.026062916,0.024365733,0.022684795,0.020979522,0.019342781,0.017704301,0.0159543,0.014275986,0.012683427,0.01135907,0.010108633,0.008960799,0.007958636,0.007257488,0.006788351,0.006517317,0.006426893,0.006742896,0.007709384,0.009966654,0.014344269,0.021320352,0.030263249,0.040364796,0.051324035,0.062521696,0.073377352,0.083251133,0.091833971,0.099911439,0.108111276,0.116048412,0.122625015,0.127033937,0.129296997,0.1294705,0.127221175,0.122659833,0.116475049,0.109896829,0.103841554,0.098788145,0.094854121,0.092039311,0.090098888,0.088696075,0.087742314,0.087053773,0.08626821,0.085225404,0.083893813,0.082387191,0.080893166,0.079799408,0.079364378,0.079659093,0.080875583,0.083086645,0.086425982,0.091048841,0.097049934,0.104451083,0.113025118,0.122474603,0.132485005,0.142416092,0.151620515,0.159809641,0.167397312,0.174614642,0.182198773,0.191885563,0.204972383,0.221400342,0.241722158,0.266240879,0.293939872,0.323064016,0.351554882,0.377411583,0.399040964,0.41555386,0.427225326,0.434958478,0.439966298,0.443187736,0.445009371,0.445832939,0.445526524,0.444243678,0.442130716,0.439478372,0.436350449,0.432828985,0.428859043,0.424928058,0.420950534,0.417007184,0.413120337,0.40959717,0.406748485,0.404425724,0.402284638,0.400573917,0.399199749,0.398026249,0.396828433,0.395604385,0.394097937,0.391880416,0.38904681,0.385402321,0.380787336,0.375248425,0.369007784,0.362352993,0.355603691,0.349023983,0.34256229,0.33620684,0.330124289,0.324400558,0.31905564,0.314239463,0.310009938
